Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Arnhem;KD17;AantalGeldigeStemmen;;1794
Arnhem;KD17;AantalBlancoStemmen;;12
Arnhem;KD17;;A. Kool;991
Arnhem;KD17;;jhr.mr. G.J.T. Beelaerts van Blokland;467
Arnhem;KD17;;dr. T.C.L. Wijnmalen;313
Assen;KD5;Kiesgerechtigden;;2528
Assen;KD5;Opkomst;;792
Assen;KD5;AantalStembriefjes;;792
Assen;KD5;AantalGeldigeStemmen;;778
Assen;KD5;AantalBlancoStemmen;;9
Assen;KD5;;jhr. W.A.van der Feltz;557
Assen;KD5;;jhr.mr. A.F.de Savornin Lohman;178
Boxmeer;KD75;Kiesgerechtigden;;2527
Boxmeer;KD75;AantalStembriefjes;;1099
Boxmeer;KD75;Opkomst;;1097
Boxmeer;KD75;AantalGeldigeStemmen;;958
Boxmeer;KD75;AantalBlancoStemmen;;112
Boxmeer;KD75;;mr. H.J. Brouwers;903
Breda;KD61;Kiesgerechtigden;;3893
Breda;KD61;AantalStembriefjes;;2610
Breda;KD61;Opkomst;;2609
Breda;KD61;AantalGeldigeStemmen;;2591
Breda;KD61;AantalBlancoStemmen;;10
Breda;KD61;;mr. H.A.des Amorie van der Hoeven;1926
Breda;KD61;;mr. J.H.van Mierlo;644
Brielle;KD50;Kiesgerechtigden;;1245
Brielle;KD50;Opkomst;;540
Brielle;KD50;AantalStembriefjes;;540
Brielle;KD50;AantalGeldigeStemmen;;526
Brielle;KD50;AantalBlancoStemmen;;14
Brielle;KD50;;dr. K.A. Rombach;419
Brielle;KD50;;J. Wolbers;92
Delft;KD45;Kiesgerechtigden;;3174
Delft;KD45;Opkomst;;2327
Delft;KD45;AantalStembriefjes;;2327
Delft;KD45;AantalGeldigeStemmen;;2309
Delft;KD45;AantalBlancoStemmen;;15
Delft;KD45;;jhr. F.de Casembroot;1059
Delft;KD45;;H. Seret;689
Delft;KD45;;mr. H.D. Levyssohn Norman;535
Deventer;KD14;Kiesgerechtigden;;3090
Deventer;KD14;AantalStembriefjes;;1962
Deventer;KD14;Opkomst;;1961
Deventer;KD14;AantalGeldigeStemmen;;1949
Deventer;KD14;AantalBlancoStemmen;;12
Deventer;KD14;;mr. P. Blussé van Oud-Alblas;1092
Deventer;KD14;;mr. A.P.R.C.baron van Borch van Verwolde;563
Deventer;KD14;;mr. F.T. Westerwoudt;273
Dokkum;KD8;Kiesgerechtigden;;2781
Dokkum;KD8;Opkomst;;1937
Dokkum;KD8;AantalStembriefjes;;1937
Dokkum;KD8;AantalGeldigeStemmen;;1919
Dokkum;KD8;AantalBlancoStemmen;;12
Dokkum;KD8;;mr. W.A. Bergsma;997
Dokkum;KD8;;mr. A.J. Thomassen à Thuessink van der Hoop;905
Dordrecht;KD42;Kiesgerechtigden;;2268
Dordrecht;KD42;Opkomst;;1556
Dordrecht;KD42;AantalStembriefjes;;1556
Dordrecht;KD42;AantalGeldigeStemmen;;1547
Dordrecht;KD42;AantalBlancoStemmen;;7
Dordrecht;KD42;;mr. L.W.C. Keuchenius;600
Dordrecht;KD42;;mr. J.B.van Osenbruggen;541
Dordrecht;KD42;;mr. H.D. Levyssohn Norman;394
Eindhoven;KD60;Kiesgerechtigden;;2424
Eindhoven;KD60;AantalStembriefjes;;1633
Eindhoven;KD60;Opkomst;;1632
Eindhoven;KD60;AantalGeldigeStemmen;;1624
Eindhoven;KD60;AantalBlancoStemmen;;5
Eindhoven;KD60;;mr. C.A.H. Barge;867
Eindhoven;KD60;;J.H.A. Diepen;605
Eindhoven;KD60;;mr. D.H.van den Acker;150
Goes;KD53;Kiesgerechtigden;;2656
Goes;KD53;Opkomst;;1784
Goes;KD53;AantalStembriefjes;;1784
Goes;KD53;AantalGeldigeStemmen;;1732
Goes;KD53;AantalBlancoStemmen;;22
Goes;KD53;;jhr.mr. A.F.de Savornin Lohman;727
Goes;KD53;;mr. W.A.van Hoek;580
Goes;KD53;;dr. P.J.F. Vermeulen;357
Goes;KD53;;mr. S.F.A.aan der Heyden;45
Gorinchem;KD41;Kiesgerechtigden;;3594
Gorinchem;KD41;Opkomst;;1972
Gorinchem;KD41;AantalStembriefjes;;1971
Gorinchem;KD41;AantalGeldigeStemmen;;1956
Gorinchem;KD41;AantalBlancoStemmen;;13
Gorinchem;KD41;;mr. L.W.C. Keuchenius;1105
Gorinchem;KD41;;jhr. G.J.G. Klerck;821
Gouda;KD40;Kiesgerechtigden;;3649
Gouda;KD40;Opkomst;;2303
Gouda;KD40;AantalStembriefjes;;2303
Gouda;KD40;AantalGeldigeStemmen;;2295
Gouda;KD40;AantalBlancoStemmen;;6
Gouda;KD40;;mr. J.G. Patijn;1027
Gouda;KD40;;jhr.mr. A.F.de Savornin Lohman;806
Gouda;KD40;;mr. C.A.H. Barge;445
Groningen;KD1;Kiesgerechtigden;;1486
Groningen;KD1;Opkomst;;610
Groningen;KD1;AantalStembriefjes;;610
Groningen;KD1;AantalGeldigeStemmen;;600
Groningen;KD1;AantalBlancoStemmen;;8
Groningen;KD1;;mr. S.van Houten;394
Groningen;KD1;;mr. J.J. Cremers;117
Groningen;KD1;;mr. L.W.C. Keuchenius;78
Haarlem;KD33;Kiesgerechtigden;;2784
Haarlem;KD33;AantalStembriefjes;;1263
Haarlem;KD33;Opkomst;;1262
Haarlem;KD33;AantalGeldigeStemmen;;1225
Haarlem;KD33;AantalBlancoStemmen;;34
Haarlem;KD33;;W.de Meyier;723
Haarlem;KD33;;dr. C.G.von Reeken;395
Haarlem;KD33;;mr. L.W.C. Keuchenius;74
Haarlemmermeer;KD76;Kiesgerechtigden;;1493
Haarlemmermeer;KD76;Opkomst;;1232
Haarlemmermeer;KD76;AantalStembriefjes;;1232
Haarlemmermeer;KD76;AantalGeldigeStemmen;;1222
Haarlemmermeer;KD76;AantalBlancoStemmen;;6
Haarlemmermeer;KD76;;mr. F.J.M.A. Reekers;581
Haarlemmermeer;KD76;;H.F. Bultman;446
Haarlemmermeer;KD76;;mr. S.baron van Heemstra 2;185
Hilversum;KD77;Kiesgerechtigden;;1894
Hilversum;KD77;Opkomst;;1119
Hilversum;KD77;AantalStembriefjes;;1119
Hilversum;KD77;AantalGeldigeStemmen;;1111
Hilversum;KD77;AantalBlancoStemmen;;3
Hilversum;KD77;;A.baron van Schimmelpenninck van der Oye;840
Hilversum;KD77;;jhr. D.J.A.A.van Lawick van Pabst tot Nijevelt;253
Hoorn;KD35;Kiesgerechtigden;;4084
Hoorn;KD35;Opkomst;;1571
Hoorn;KD35;AantalStembriefjes;;1571
Hoorn;KD35;AantalGeldigeStemmen;;1537
Hoorn;KD35;AantalBlancoStemmen;;32
Hoorn;KD35;;K.H.de Jong;1336
Hoorn;KD35;;C. Donker;78
Leeuwarden;KD7;Kiesgerechtigden;;3018
Leeuwarden;KD7;Opkomst;;1762
Leeuwarden;KD7;AantalStembriefjes;;1762
Leeuwarden;KD7;AantalGeldigeStemmen;;1719
Leeuwarden;KD7;AantalBlancoStemmen;;40
Leeuwarden;KD7;;F. Lieftinck;1240
Leeuwarden;KD7;;jhr.mr. A.F.de Savornin Lohman;380
Leiden;KD38;Kiesgerechtigden;;2794
Leiden;KD38;AantalStembriefjes;;2152
Leiden;KD38;Opkomst;;2150
Leiden;KD38;AantalGeldigeStemmen;;2138
Leiden;KD38;AantalBlancoStemmen;;9
Leiden;KD38;;L.M.de Laat de Kanter;800
Leiden;KD38;;O.baron van Wassenaer van Catwijck;720
Leiden;KD38;;mr. L.G. Verwer;614
Maastricht;KD64;Kiesgerechtigden;;2560
Maastricht;KD64;Opkomst;;1177
Maastricht;KD64;AantalStembriefjes;;1177
Maastricht;KD64;AantalGeldigeStemmen;;1129
Maastricht;KD64;AantalBlancoStemmen;;43
Maastricht;KD64;;C.A.baron van Bieberstein Rogalla Zawadsky;1096
Middelburg;KD51;Kiesgerechtigden;;2679
Middelburg;KD51;Opkomst;;2005
Middelburg;KD51;AantalStembriefjes;;2005
Middelburg;KD51;AantalGeldigeStemmen;;1987
Middelburg;KD51;AantalBlancoStemmen;;10
Middelburg;KD51;;jhr. J.L.de Jonge;1028
Middelburg;KD51;;H.J. Bool;951
Nijmegen;KD23;Kiesgerechtigden;;2856
Nijmegen;KD23;Opkomst;;1480
Nijmegen;KD23;AantalStembriefjes;;1480
Nijmegen;KD23;AantalGeldigeStemmen;;1434
Nijmegen;KD23;AantalBlancoStemmen;;37
Nijmegen;KD23;;jhr.mr. C.J.C.H.van Nispen tot Sevenaer;1347
Nijmegen;KD23;;mr. G.W.graaf van Rechteren van Appeltern;68
Roermond;KD65;Kiesgerechtigden;;2202
Roermond;KD65;Opkomst;;1338
Roermond;KD65;AantalStembriefjes;;1338
Roermond;KD65;AantalGeldigeStemmen;;1277
Roermond;KD65;AantalBlancoStemmen;;57
Roermond;KD65;;J.H. Arnoldts;1208
Roermond;KD65;;jhr.mr. P.T.van der Maesen de Sombreff;57
Rotterdam;KD73;AantalGeldigeStemmen;;3596
Rotterdam;KD73;Kiesgerechtigden;;3462
Rotterdam;KD73;Opkomst;;1947
Rotterdam;KD73;AantalStembriefjes;;1947
Rotterdam;KD73;AantalBlancoStemmen;;296
Rotterdam;KD73;;dr. R.P. Mees R.Az.;933
Rotterdam;KD73;;J.van Stolk Jzn.;814
Rotterdam;KD73;;mr. W.H. Jansen;583
Rotterdam;KD73;;dr. P.J.F. Vermeulen;573
Rotterdam;KD73;;mr. L.W.C. Keuchenius;307
Rotterdam;KD73;;jhr.mr. A.F.de Savornin Lohman;281
Rotterdam;KD73;;G.H.van Soest;50
's-Gravenhage;KD74;Kiesgerechtigden;;2285
's-Gravenhage;KD74;Opkomst;;1191
's-Gravenhage;KD74;AantalStembriefjes;;1191
's-Gravenhage;KD74;AantalGeldigeStemmen;;1179
's-Gravenhage;KD74;AantalBlancoStemmen;;11
's-Gravenhage;KD74;;mr. W. Wintgens;734
's-Gravenhage;KD74;;mr. A. Haakma van Royen;331
's-Gravenhage;KD74;;mr. A.J. Thomassen à Thuessink van der Hoop;99
's-Hertogenbosch;KD55;Kiesgerechtigden;;3233
's-Hertogenbosch;KD55;Opkomst;;1470
's-Hertogenbosch;KD55;AantalStembriefjes;;1470
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;1452
's-Hertogenbosch;KD55;AantalBlancoStemmen;;15
's-Hertogenbosch;KD55;;P.G.J.van der Schrieck;1344
's-Hertogenbosch;KD55;;H.S.J. Rose;64
Sneek;KD10;Kiesgerechtigden;;4532
Sneek;KD10;Opkomst;;3505
Sneek;KD10;AantalStembriefjes;;3505
Sneek;KD10;AantalGeldigeStemmen;;3494
Sneek;KD10;AantalBlancoStemmen;;11
Sneek;KD10;;A. Moens;1799
Sneek;KD10;;W.M. Oppedijk;1687
Steenwijk;KD70;Kiesgerechtigden;;1539
Steenwijk;KD70;Opkomst;;1185
Steenwijk;KD70;AantalStembriefjes;;1185
Steenwijk;KD70;AantalGeldigeStemmen;;1177
Steenwijk;KD70;AantalBlancoStemmen;;3
Steenwijk;KD70;;mr. A.J. Thomassen à Thuessink van der Hoop;564
Steenwijk;KD70;;mr. P.J.G.van Diggelen;389
Steenwijk;KD70;;mr. A.J. Dijckmeester;222
Tiel;KD71;Kiesgerechtigden;;3104
Tiel;KD71;Opkomst;;1990
Tiel;KD71;AantalStembriefjes;;1990
Tiel;KD71;AantalGeldigeStemmen;;1956
Tiel;KD71;AantalBlancoStemmen;;28
Tiel;KD71;;mr. W.H.de Beaufort;983
Tiel;KD71;;jhr.mr. G.J.T. Beelaerts van Blokland;962
Tilburg;KD57;Kiesgerechtigden;;3236
Tilburg;KD57;Opkomst;;1276
Tilburg;KD57;AantalStembriefjes;;1276
Tilburg;KD57;AantalGeldigeStemmen;;1258
Tilburg;KD57;AantalBlancoStemmen;;17
Tilburg;KD57;;F.H.H. Borret;1194
Utrecht;KD25;Kiesgerechtigden;;2751
Utrecht;KD25;Opkomst;;1619
Utrecht;KD25;AantalStembriefjes;;1619
Utrecht;KD25;AantalGeldigeStemmen;;1611
Utrecht;KD25;AantalBlancoStemmen;;6
Utrecht;KD25;;J.N. Bastert;791
Utrecht;KD25;;M.W.baron van Tour van Bellinchave;490
Utrecht;KD25;;jhr.mr. A.F.de Savornin Lohman;323
Winschoten;KD4;Kiesgerechtigden;;2628
Winschoten;KD4;Opkomst;;1229
Winschoten;KD4;AantalStembriefjes;;1229
Winschoten;KD4;AantalGeldigeStemmen;;1219
Winschoten;KD4;AantalBlancoStemmen;;5
Winschoten;KD4;;mr. J.W.J.baron van Vos van Steenwijk;686
Winschoten;KD4;;D. Mulder Dzn.;461
Winschoten;KD4;;mr. A.J. Thomassen à Thuessink van der Hoop;66
Zutphen;KD19;Kiesgerechtigden;;3136
Zutphen;KD19;Opkomst;;2582
Zutphen;KD19;AantalStembriefjes;;2582
Zutphen;KD19;AantalGeldigeStemmen;;2553
Zutphen;KD19;AantalBlancoStemmen;;24
Zutphen;KD19;;mr. C.J. Sickesz;1319
Zutphen;KD19;;mr. T.P.baron van Mackay;1225
Zwolle;KD12;Kiesgerechtigden;;2828
Zwolle;KD12;Opkomst;;1835
Zwolle;KD12;AantalStembriefjes;;1835
Zwolle;KD12;AantalGeldigeStemmen;;1824
Zwolle;KD12;AantalBlancoStemmen;;8
Zwolle;KD12;;mr. A.van Naamen van Eemnes;788
Zwolle;KD12;;A.baron van Dedem;776
Zwolle;KD12;;mr. L.G. Verwer;235
