Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Dokkum;KD8;AantalGeldigeStemmen;;1783
Dokkum;KD8;AantalBlancoStemmen;;0
Dokkum;KD8;;mr. B.P.baron van Harinxma thoe Slooten;666
Dokkum;KD8;;mr. L.W.C. Keuchenius;639
Dokkum;KD8;;W. Reilingh;478
Dordrecht;KD42;Kiesgerechtigden;;2137
Dordrecht;KD42;AantalStembriefjes;;1415
Dordrecht;KD42;Opkomst;;1413
Dordrecht;KD42;AantalGeldigeStemmen;;1395
Dordrecht;KD42;AantalBlancoStemmen;;12
Dordrecht;KD42;;J.P. Bredius;887
Dordrecht;KD42;;mr. M. Bichon van Ysselmonde;493
Eindhoven;KD60;Kiesgerechtigden;;2319
Eindhoven;KD60;AantalStembriefjes;;1557
Eindhoven;KD60;Opkomst;;1556
Eindhoven;KD60;AantalGeldigeStemmen;;1545
Eindhoven;KD60;AantalBlancoStemmen;;7
Eindhoven;KD60;;mr. A.J.H.van Baar;827
Eindhoven;KD60;;mr. J.B. Bots;705
Gorinchem;KD41;Kiesgerechtigden;;3230
Gorinchem;KD41;Opkomst;;2217
Gorinchem;KD41;AantalStembriefjes;;2217
Gorinchem;KD41;AantalGeldigeStemmen;;2206
Gorinchem;KD41;AantalBlancoStemmen;;9
Gorinchem;KD41;;mr. J. Heemskerk Azn.;874
Gorinchem;KD41;;mr.dr. J.J. Teding van Berkhout;841
Gorinchem;KD41;;mr. H.J. Dijckmeester;486
Gouda;KD40;Kiesgerechtigden;;3448
Gouda;KD40;AantalStembriefjes;;1911
Gouda;KD40;Opkomst;;1910
Gouda;KD40;AantalGeldigeStemmen;;1903
Gouda;KD40;AantalBlancoStemmen;;8
Gouda;KD40;;jhr.mr. W.M.de Brauw;740
Gouda;KD40;;dr. A. Kuyper;592
Gouda;KD40;;mr. J.T. Buys;564
Haarlem;KD33;Kiesgerechtigden;;2538
Haarlem;KD33;Opkomst;;1334
Haarlem;KD33;AantalStembriefjes;;1334
Haarlem;KD33;AantalGeldigeStemmen;;1319
Haarlem;KD33;AantalBlancoStemmen;;13
Haarlem;KD33;;mr. C.J.F. Mirandolle;833
Haarlem;KD33;;G.L.J.van der Hucht;380
Haarlem;KD33;;A. Brummelkamp sr.;69
Hoorn;KD35;Kiesgerechtigden;;3725
Hoorn;KD35;Opkomst;;1664
Hoorn;KD35;AantalStembriefjes;;1664
Hoorn;KD35;AantalGeldigeStemmen;;1647
Hoorn;KD35;AantalBlancoStemmen;;6
Hoorn;KD35;;jhr.mr. D.van Akerlaken;1338
Hoorn;KD35;;mr. J. Messchert van Vollenhoven;230
Hoorn;KD35;;H. Raat;41
Leeuwarden;KD7;Kiesgerechtigden;;2950
Leeuwarden;KD7;AantalStembriefjes;;1492
Leeuwarden;KD7;Opkomst;;1490
Leeuwarden;KD7;AantalGeldigeStemmen;;1485
Leeuwarden;KD7;AantalBlancoStemmen;;7
Leeuwarden;KD7;;S. Hingst;1049
Leeuwarden;KD7;;U.baron van Schwartzenberg en Hohenlansberg;395
Leiden;KD38;Kiesgerechtigden;;2832
Leiden;KD38;AantalStembriefjes;;1657
Leiden;KD38;Opkomst;;1656
Leiden;KD38;AantalGeldigeStemmen;;1641
Leiden;KD38;AantalBlancoStemmen;;15
Leiden;KD38;;jhr.mr. J.L.C.van den Berch van Heemstede;730
Leiden;KD38;;mr. H.C. Verniers van der Loeff;484
Leiden;KD38;;mr. R.J.graaf van Schimmelpenninck;410
Maastricht;KD64;Kiesgerechtigden;;2448
Maastricht;KD64;Opkomst;;1819
Maastricht;KD64;AantalStembriefjes;;1819
Maastricht;KD64;AantalGeldigeStemmen;;1793
Maastricht;KD64;AantalBlancoStemmen;;12
Maastricht;KD64;;jhr. G.E.F.X.M. Kerens de Wylre;1133
Maastricht;KD64;;jhr.mr. P.T.van der Maesen de Sombreff;653
Middelburg;KD51;Kiesgerechtigden;;2815
Middelburg;KD51;Opkomst;;1780
Middelburg;KD51;AantalStembriefjes;;1780
Middelburg;KD51;AantalGeldigeStemmen;;1763
Middelburg;KD51;AantalBlancoStemmen;;13
Middelburg;KD51;;mr. D.van Eck;1029
Middelburg;KD51;;jhr. J.L.de Jonge;719
Nijmegen;KD23;Kiesgerechtigden;;2527
Nijmegen;KD23;Opkomst;;1396
Nijmegen;KD23;AantalStembriefjes;;1396
Nijmegen;KD23;AantalGeldigeStemmen;;1349
Nijmegen;KD23;AantalBlancoStemmen;;42
Nijmegen;KD23;;mr. C.J.A. Heydenrijck;1113
Nijmegen;KD23;;mr. Æ.baron van Mackay 2;145
Nijmegen;KD23;;mr. W.J. Triebels;30
Roermond;KD65;Kiesgerechtigden;;1978
Roermond;KD65;AantalStembriefjes;;1744
Roermond;KD65;Opkomst;;1742
Roermond;KD65;AantalGeldigeStemmen;;1715
Roermond;KD65;AantalBlancoStemmen;;28
Roermond;KD65;;mr. H.F. Lambrechts;864
Roermond;KD65;;mr. K.L.J. Cornelis;480
Roermond;KD65;;jhr.mr. L.F.H. Michiels van Kessenich;367
Rotterdam;KD73;Kiesgerechtigden;;2666
Rotterdam;KD73;AantalGeldigeStemmen;;2528
Rotterdam;KD73;AantalStembriefjes;;1325
Rotterdam;KD73;Opkomst;;1325
Rotterdam;KD73;AantalBlancoStemmen;;42
Rotterdam;KD73;;F.W.C. Blom;825
Rotterdam;KD73;;W.A. Viruly Verbrugge;820
Rotterdam;KD73;;mr. L.W.C. Keuchenius;216
Rotterdam;KD73;;dr. A. Kuyper;205
Rotterdam;KD73;;mr. J.G.de Bruijn;199
Rotterdam;KD73;;mr. H.A.des Amorie van der Hoeven;185
Rotterdam;KD73;;J.H.C.van der Kun;32
Rotterdam;KD73;;mr. D.C.A.graaf van Hogendorp;30
's-Gravenhage;KD74;Kiesgerechtigden;;2194
's-Gravenhage;KD74;Opkomst;;1398
's-Gravenhage;KD74;AantalStembriefjes;;1398
's-Gravenhage;KD74;AantalGeldigeStemmen;;1388
's-Gravenhage;KD74;AantalBlancoStemmen;;8
's-Gravenhage;KD74;;mr. R.J.graaf van Schimmelpenninck;744
's-Gravenhage;KD74;;jhr.mr. J.K.J.de Jonge;561
's-Gravenhage;KD74;;I. Esser;62
's-Hertogenbosch;KD55;Kiesgerechtigden;;2800
's-Hertogenbosch;KD55;Opkomst;;1757
's-Hertogenbosch;KD55;AantalStembriefjes;;1757
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;1742
's-Hertogenbosch;KD55;AantalBlancoStemmen;;12
's-Hertogenbosch;KD55;;mr. F.J.E.van Zinnicq Bergman;1474
's-Hertogenbosch;KD55;;N.R.H. Guljé;251
Sneek;KD10;AantalGeldigeStemmen;;5024
Sneek;KD10;Kiesgerechtigden;;4153
Sneek;KD10;Opkomst;;2556
Sneek;KD10;AantalStembriefjes;;2556
Sneek;KD10;AantalBlancoStemmen;;76
Sneek;KD10;;dr. W.H. Idzerda;1419
Sneek;KD10;;mr. S. Wybenga;1394
Sneek;KD10;;mr. L.W.C. Keuchenius;1105
Sneek;KD10;;J. Wolbers;1066
Tiel;KD71;Kiesgerechtigden;;2896
Tiel;KD71;Opkomst;;2073
Tiel;KD71;AantalStembriefjes;;2073
Tiel;KD71;AantalGeldigeStemmen;;2048
Tiel;KD71;AantalBlancoStemmen;;23
Tiel;KD71;;mr. C.T.graaf van Lynden van Sandenburg;1331
Tiel;KD71;;L. Mulder;625
Tilburg;KD57;Kiesgerechtigden;;3474
Tilburg;KD57;AantalStembriefjes;;1425
Tilburg;KD57;Opkomst;;1424
Tilburg;KD57;AantalGeldigeStemmen;;1403
Tilburg;KD57;AantalBlancoStemmen;;20
Tilburg;KD57;;jhr.mr. J.B.A.J.M. Verheyen;1263
Utrecht;KD25;Kiesgerechtigden;;2960
Utrecht;KD25;Opkomst;;1607
Utrecht;KD25;AantalStembriefjes;;1607
Utrecht;KD25;AantalGeldigeStemmen;;1588
Utrecht;KD25;AantalBlancoStemmen;;18
Utrecht;KD25;;mr. E.du Marchie van Voorthuysen;715
Utrecht;KD25;;mr. J. Messchert van Vollenhoven;574
Utrecht;KD25;;mr. J.G.de Bruijn;266
Winschoten;KD4;Kiesgerechtigden;;1303
Winschoten;KD4;Opkomst;;486
Winschoten;KD4;AantalStembriefjes;;486
Winschoten;KD4;AantalGeldigeStemmen;;482
Winschoten;KD4;AantalBlancoStemmen;;4
Winschoten;KD4;;dr. W.J.A. Jonckbloet;340
Winschoten;KD4;;J.van Beest van Andel;108
Winschoten;KD4;;G.H. Addens;19
Zierikzee;KD52;Kiesgerechtigden;;1422
Zierikzee;KD52;Opkomst;;1009
Zierikzee;KD52;AantalStembriefjes;;1009
Zierikzee;KD52;AantalGeldigeStemmen;;1000
Zierikzee;KD52;AantalBlancoStemmen;;9
Zierikzee;KD52;;J.J.van Kerkwijk;738
Zierikzee;KD52;;jhr. J.L.de Jonge;234
Zierikzee;KD52;;jhr.mr. J.G.H.van Tets van Goudriaan;22
Zuidhorn;KD69;Kiesgerechtigden;;1506
Zuidhorn;KD69;Opkomst;;429
Zuidhorn;KD69;AantalStembriefjes;;429
Zuidhorn;KD69;AantalGeldigeStemmen;;423
Zuidhorn;KD69;AantalBlancoStemmen;;4
Zuidhorn;KD69;;mr. E.J.J.B. Cremers;317
Zuidhorn;KD69;;S.van Velzen jr.;85
Zutphen;KD19;Kiesgerechtigden;;3074
Zutphen;KD19;AantalStembriefjes;;2378
Zutphen;KD19;Opkomst;;2377
Zutphen;KD19;AantalGeldigeStemmen;;2345
Zutphen;KD19;AantalBlancoStemmen;;20
Zutphen;KD19;;mr. L.E. Lenting;1210
Zutphen;KD19;;mr. W.A.A.J.baron van Schimmelpenninck van der Oye;731
Zutphen;KD19;;mr. B.J.L.baron van Geer van Jutphaas;390
Zwolle;KD12;Kiesgerechtigden;;2680
Zwolle;KD12;AantalStembriefjes;;1819
Zwolle;KD12;Opkomst;;1814
Zwolle;KD12;AantalGeldigeStemmen;;1800
Zwolle;KD12;AantalBlancoStemmen;;12
Zwolle;KD12;;jhr.mr. J.A. Sandberg;918
Zwolle;KD12;;mr. L.W.C. Keuchenius;572
Zwolle;KD12;;mr. J.W. Gefken;302
