Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Appingedam;KD3;;jhr.mr. O.Q.J.J.van Swinderen;149
Arnhem;KD17;Kiesgerechtigden;;2755
Arnhem;KD17;AantalStembriefjes;;1731
Arnhem;KD17;Opkomst;;1730
Arnhem;KD17;AantalGeldigeStemmen;;1713
Arnhem;KD17;AantalBlancoStemmen;;13
Arnhem;KD17;;mr. Æ.baron van Mackay;1140
Arnhem;KD17;;mr. W.H. Dullert;488
Arnhem;KD17;;mr. J.T.H. Nedermeyer ridder van Rosenthal;72
Assen;KD5;Kiesgerechtigden;;2351
Assen;KD5;Opkomst;;765
Assen;KD5;AantalStembriefjes;;765
Assen;KD5;AantalGeldigeStemmen;;764
Assen;KD5;AantalBlancoStemmen;;1
Assen;KD5;;mr. P.van der Veen;479
Assen;KD5;;mr. G.L. Kniphorst;178
Assen;KD5;;mr. H. Vos;50
Breda;KD61;Kiesgerechtigden;;3412
Breda;KD61;Opkomst;;1473
Breda;KD61;AantalStembriefjes;;1473
Breda;KD61;AantalGeldigeStemmen;;1459
Breda;KD61;AantalBlancoStemmen;;13
Breda;KD61;;mr. K.A. Meeussen;1329
Breda;KD61;;mr. J.J. Loke;89
Delft;KD45;Kiesgerechtigden;;2556
Delft;KD45;AantalStembriefjes;;1407
Delft;KD45;Opkomst;;1406
Delft;KD45;AantalGeldigeStemmen;;1399
Delft;KD45;AantalBlancoStemmen;;4
Delft;KD45;;mr. W. Wintgens;1073
Delft;KD45;;mr. K.A. Poortman;268
Dokkum;KD8;Kiesgerechtigden;;1492
Dokkum;KD8;Opkomst;;855
Dokkum;KD8;AantalStembriefjes;;855
Dokkum;KD8;AantalGeldigeStemmen;;847
Dokkum;KD8;AantalBlancoStemmen;;7
Dokkum;KD8;;I.T.ter Brugghen Hugenholtz;583
Dokkum;KD8;;mr. W.W. Kutsch;216
Dokkum;KD8;;mr. G.G. Rinia van Nauta;23
Dokkum;KD8;;mr. G. Groen van Prinsterer;21
Dordrecht;KD42;Kiesgerechtigden;;2169
Dordrecht;KD42;Opkomst;;1170
Dordrecht;KD42;AantalStembriefjes;;1170
Dordrecht;KD42;AantalGeldigeStemmen;;1152
Dordrecht;KD42;AantalBlancoStemmen;;16
Dordrecht;KD42;;mr. P.A. Sander;558
Dordrecht;KD42;;mr. P. Blussé van Oud-Alblas;528
Eindhoven;KD60;Kiesgerechtigden;;2050
Eindhoven;KD60;Opkomst;;972
Eindhoven;KD60;AantalStembriefjes;;972
Eindhoven;KD60;AantalGeldigeStemmen;;957
Eindhoven;KD60;AantalBlancoStemmen;;14
Eindhoven;KD60;;J.F.van der Heyde;884
Gouda;KD40;Kiesgerechtigden;;2981
Gouda;KD40;Opkomst;;1854
Gouda;KD40;AantalStembriefjes;;1854
Gouda;KD40;AantalGeldigeStemmen;;1842
Gouda;KD40;AantalBlancoStemmen;;10
Gouda;KD40;;M.A.F.H. Hoffman;1127
Gouda;KD40;;mr. L. Metman;672
Haarlem;KD33;Kiesgerechtigden;;1323
Haarlem;KD33;AantalStembriefjes;;659
Haarlem;KD33;Opkomst;;656
Haarlem;KD33;AantalGeldigeStemmen;;646
Haarlem;KD33;AantalBlancoStemmen;;6
Haarlem;KD33;;mr. J. Heemskerk Bzn.;416
Haarlem;KD33;;mr. H.A.A.van Berckel;159
Haarlem;KD33;;jhr. M. Salvador;50
Hoorn;KD35;Kiesgerechtigden;;3425
Hoorn;KD35;Opkomst;;1174
Hoorn;KD35;AantalStembriefjes;;1174
Hoorn;KD35;AantalGeldigeStemmen;;1165
Hoorn;KD35;AantalBlancoStemmen;;8
Hoorn;KD35;;jhr.mr. D.van Akerlaken;1076
Hoorn;KD35;;mr. A.S.van Nierop;38
Leeuwarden;KD7;Kiesgerechtigden;;2971
Leeuwarden;KD7;Opkomst;;1394
Leeuwarden;KD7;AantalStembriefjes;;1394
Leeuwarden;KD7;AantalGeldigeStemmen;;1386
Leeuwarden;KD7;AantalBlancoStemmen;;7
Leeuwarden;KD7;;mr. J.B. Oosting;786
Leeuwarden;KD7;;mr. J.P.P.baron van Zuylen van Nijevelt;554
Leiden;KD38;Kiesgerechtigden;;2693
Leiden;KD38;Opkomst;;1647
Leiden;KD38;AantalStembriefjes;;1647
Leiden;KD38;AantalGeldigeStemmen;;1621
Leiden;KD38;AantalBlancoStemmen;;9
Leiden;KD38;;P.H.baron van Taets van Amerongen;1034
Leiden;KD38;;J.A.de Fremery;543
Maastricht;KD64;Kiesgerechtigden;;1829
Maastricht;KD64;AantalStembriefjes;;613
Maastricht;KD64;Opkomst;;592
Maastricht;KD64;AantalGeldigeStemmen;;527
Maastricht;KD64;AantalBlancoStemmen;;59
Maastricht;KD64;;mr. P.F.E.van Wintershoven;507
Middelburg;KD51;Kiesgerechtigden;;2377
Middelburg;KD51;Opkomst;;1080
Middelburg;KD51;AantalStembriefjes;;1080
Middelburg;KD51;AantalGeldigeStemmen;;1066
Middelburg;KD51;AantalBlancoStemmen;;12
Middelburg;KD51;;mr. J.J. Slicher van Domburg;828
Middelburg;KD51;;mr. P.J. Bachiene;96
Middelburg;KD51;;mr. C.W.E. Vaillant;59
Nijmegen;KD23;Kiesgerechtigden;;2552
Nijmegen;KD23;Opkomst;;1449
Nijmegen;KD23;AantalStembriefjes;;1449
Nijmegen;KD23;AantalGeldigeStemmen;;1422
Nijmegen;KD23;AantalBlancoStemmen;;25
Nijmegen;KD23;;jhr. J.A.C.A.van Nispen van Sevenaer;1110
Nijmegen;KD23;;mr. C.G.van Sandick;252
Roermond;KD65;Kiesgerechtigden;;1428
Roermond;KD65;AantalStembriefjes;;827
Roermond;KD65;Opkomst;;826
Roermond;KD65;AantalGeldigeStemmen;;802
Roermond;KD65;AantalBlancoStemmen;;15
Roermond;KD65;;mr. P.L.de Lom de Berg;785
Rotterdam;KD73;Kiesgerechtigden;;1795
Rotterdam;KD73;Opkomst;;1234
Rotterdam;KD73;AantalStembriefjes;;1234
Rotterdam;KD73;AantalGeldigeStemmen;;1219
Rotterdam;KD73;AantalBlancoStemmen;;7
Rotterdam;KD73;;mr. A. Hoynck van Papendrecht;632
Rotterdam;KD73;;J.C. Baud;579
's-Gravenhage;KD74;Kiesgerechtigden;;2101
's-Gravenhage;KD74;AantalStembriefjes;;954
's-Gravenhage;KD74;Opkomst;;953
's-Gravenhage;KD74;AantalGeldigeStemmen;;952
's-Gravenhage;KD74;AantalBlancoStemmen;;0
's-Gravenhage;KD74;;dr. I.P. Delprat;497
's-Gravenhage;KD74;;jhr.mr. W.T. Gevers Deynoot;352
's-Gravenhage;KD74;;mr. J.W. Gefken;48
's-Gravenhage;KD74;;R.F.baron van Raders;31
's-Hertogenbosch;KD55;Kiesgerechtigden;;2805
's-Hertogenbosch;KD55;AantalStembriefjes;;1132
's-Hertogenbosch;KD55;Opkomst;;1131
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;1101
's-Hertogenbosch;KD55;AantalBlancoStemmen;;27
's-Hertogenbosch;KD55;;mr. J.L.A. Luyben;1084
Sneek;KD10;Kiesgerechtigden;;2741
Sneek;KD10;Opkomst;;1368
Sneek;KD10;AantalStembriefjes;;1368
Sneek;KD10;AantalGeldigeStemmen;;1359
Sneek;KD10;AantalBlancoStemmen;;9
Sneek;KD10;;mr. H.U. Huguenin;713
Sneek;KD10;;mr. B. Rinia van Nauta;584
Sneek;KD10;;mr. G. Groen van Prinsterer;34
Tiel;KD71;Kiesgerechtigden;;1404
Tiel;KD71;Opkomst;;900
Tiel;KD71;AantalStembriefjes;;900
Tiel;KD71;AantalGeldigeStemmen;;885
Tiel;KD71;AantalBlancoStemmen;;4
Tiel;KD71;;mr. J.M.de Kempenaer;662
Tiel;KD71;;mr. W.H. Dullert;196
Tilburg;KD57;Kiesgerechtigden;;2978
Tilburg;KD57;Opkomst;;1060
Tilburg;KD57;AantalStembriefjes;;1060
Tilburg;KD57;AantalGeldigeStemmen;;1047
Tilburg;KD57;AantalBlancoStemmen;;11
Tilburg;KD57;;mr. F.J. Jespers;970
Utrecht;KD25;Kiesgerechtigden;;2599
Utrecht;KD25;AantalStembriefjes;;1404
Utrecht;KD25;Opkomst;;1403
Utrecht;KD25;AantalGeldigeStemmen;;1382
Utrecht;KD25;AantalBlancoStemmen;;15
Utrecht;KD25;;jhr.mr. H.A.M.van Asch van Wijck;687
Utrecht;KD25;;mr. N.P.J. Kien;643
Zierikzee;KD52;Kiesgerechtigden;;1253
Zierikzee;KD52;Opkomst;;886
Zierikzee;KD52;AantalStembriefjes;;886
Zierikzee;KD52;AantalGeldigeStemmen;;847
Zierikzee;KD52;AantalBlancoStemmen;;13
Zierikzee;KD52;;mr. S.H. Anemaet;487
Zierikzee;KD52;;jhr.mr. J.F. Schuurbeque Boeye;332
Zuidhorn;KD69;Kiesgerechtigden;;1493
Zuidhorn;KD69;Opkomst;;631
Zuidhorn;KD69;AantalStembriefjes;;631
Zuidhorn;KD69;AantalGeldigeStemmen;;624
Zuidhorn;KD69;AantalBlancoStemmen;;3
Zuidhorn;KD69;;G. Reinders;440
Zuidhorn;KD69;;jhr.mr. O.Q.J.J.van Swinderen;144
Zutphen;KD19;Kiesgerechtigden;;2369
Zutphen;KD19;Opkomst;;1728
Zutphen;KD19;AantalStembriefjes;;1728
Zutphen;KD19;AantalGeldigeStemmen;;1707
Zutphen;KD19;AantalBlancoStemmen;;16
Zutphen;KD19;;mr. W.H. Dullert;915
Zutphen;KD19;;mr. J.J.L.van der Brugghen;775
Zwolle;KD12;Kiesgerechtigden;;2731
Zwolle;KD12;AantalStembriefjes;;1705
Zwolle;KD12;Opkomst;;1704
Zwolle;KD12;AantalGeldigeStemmen;;1688
Zwolle;KD12;AantalBlancoStemmen;;13
Zwolle;KD12;;mr. J.P.P.baron van Zuylen van Nijevelt;930
Zwolle;KD12;;mr. G. Groen van Prinsterer;738
