Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Assen;KD5;Opkomst;;3839
Assen;KD5;AantalStembriefjes;;3839
Assen;KD5;AantalGeldigeStemmen;;3813
Assen;KD5;AantalBlancoStemmen;;26
Assen;KD5;;mr. J.J. Willinge;2200
Assen;KD5;;H.J. Timmerman;1032
Assen;KD5;;P.van Vliet;581
Bergen op Zoom;KD63;Kiesgerechtigden;;6406
Bergen op Zoom;KD63;Opkomst;;4771
Bergen op Zoom;KD63;AantalStembriefjes;;4771
Bergen op Zoom;KD63;AantalGeldigeStemmen;;4702
Bergen op Zoom;KD63;AantalBlancoStemmen;;69
Bergen op Zoom;KD63;;L.D.J.L.de Ram;3577
Bergen op Zoom;KD63;;dr. G.W. Bruinsma;1125
Beverwijk;KD95;Kiesgerechtigden;;6719
Beverwijk;KD95;Opkomst;;6052
Beverwijk;KD95;AantalStembriefjes;;6052
Beverwijk;KD95;AantalGeldigeStemmen;;5985
Beverwijk;KD95;AantalBlancoStemmen;;67
Beverwijk;KD95;;mr. T.L.M.H. Borret;2905
Beverwijk;KD95;;mr. J.P.R. Tak van Poortvliet;2537
Beverwijk;KD95;;P. Vermeulen;344
Beverwijk;KD95;;W. Bax;199
Bodegraven;KD97;Kiesgerechtigden;;6787
Bodegraven;KD97;Opkomst;;5498
Bodegraven;KD97;AantalStembriefjes;;5498
Bodegraven;KD97;AantalGeldigeStemmen;;5361
Bodegraven;KD97;AantalBlancoStemmen;;137
Bodegraven;KD97;;mr. J.C.von Briel Sasse;2470
Bodegraven;KD97;;A. Knijff;1810
Bodegraven;KD97;;N.D. Kemink;629
Bodegraven;KD97;;jhr. J. Ortt;452
Breda;KD61;Kiesgerechtigden;;5263
Breda;KD61;Opkomst;;3054
Breda;KD61;AantalStembriefjes;;3054
Breda;KD61;AantalGeldigeStemmen;;2982
Breda;KD61;AantalBlancoStemmen;;72
Breda;KD61;;mr. L.P.M.H.baron van Michiels van Verduynen;2367
Breda;KD61;;J.H.H. Dommers;615
Breukelen;KD92;Kiesgerechtigden;;7149
Breukelen;KD92;Opkomst;;6379
Breukelen;KD92;AantalStembriefjes;;6379
Breukelen;KD92;AantalGeldigeStemmen;;6326
Breukelen;KD92;AantalBlancoStemmen;;53
Breukelen;KD92;;J.H.de Waal Malefijt;3441
Breukelen;KD92;;jhr.mr. J.E. Huydecoper van Maarseveen en Nichteve;2308
Breukelen;KD92;;mr. O.J.E.baron van Wassenaer van Catwijck;577
Brielle;KD50;Kiesgerechtigden;;5308
Brielle;KD50;Opkomst;;4370
Brielle;KD50;AantalStembriefjes;;4370
Brielle;KD50;AantalGeldigeStemmen;;4265
Brielle;KD50;AantalBlancoStemmen;;105
Brielle;KD50;;mr. G.J. Goekoop;2277
Brielle;KD50;;A.P. Staalman;1646
Brielle;KD50;;mr. A.D.van Assendelft de Coningh;342
Delft;KD45;Kiesgerechtigden;;5119
Delft;KD45;Opkomst;;4225
Delft;KD45;AantalStembriefjes;;4225
Delft;KD45;AantalGeldigeStemmen;;4154
Delft;KD45;AantalBlancoStemmen;;71
Delft;KD45;;mr. H.A.van de Velde;2042
Delft;KD45;;mr. N.G. Pierson;1288
Delft;KD45;;mr. O.J.E.baron van Wassenaer van Catwijck;581
Delft;KD45;;P. Nolting;243
Den Helder;KD94;Kiesgerechtigden;;6598
Den Helder;KD94;Opkomst;;5321
Den Helder;KD94;AantalStembriefjes;;5321
Den Helder;KD94;AantalGeldigeStemmen;;5245
Den Helder;KD94;AantalBlancoStemmen;;76
Den Helder;KD94;;A.P. Staalman;2535
Den Helder;KD94;;dr. C. Lely;1842
Den Helder;KD94;;dr. H.J.A.M. Schaepman;775
Den Helder;KD94;;J. Korver;77
Den Helder;KD94;;J.C. Jansen;16
Deventer;KD14;Kiesgerechtigden;;6697
Deventer;KD14;Opkomst;;5990
Deventer;KD14;AantalStembriefjes;;5990
Deventer;KD14;AantalGeldigeStemmen;;5941
Deventer;KD14;AantalBlancoStemmen;;49
Deventer;KD14;;mr. A.van Delden;2216
Deventer;KD14;;J. Stoffel;1643
Deventer;KD14;;dr. H.J.A.M. Schaepman;1355
Deventer;KD14;;J.W. Koer;458
Deventer;KD14;;T.van der Zee;269
Doetinchem;KD21;Kiesgerechtigden;;8470
Doetinchem;KD21;Opkomst;;7847
Doetinchem;KD21;AantalStembriefjes;;7847
Doetinchem;KD21;AantalGeldigeStemmen;;7719
Doetinchem;KD21;AantalBlancoStemmen;;128
Doetinchem;KD21;;mr. H.F. Hesselink van Suchtelen;3119
Doetinchem;KD21;;H.A. Pauwen;2380
Doetinchem;KD21;;dr. M.A. Brants;1807
Doetinchem;KD21;;W.H.E.van der Borch van Verwolde;413
Dokkum;KD8;Kiesgerechtigden;;5279
Dokkum;KD8;Opkomst;;4094
Dokkum;KD8;AantalStembriefjes;;4094
Dokkum;KD8;AantalGeldigeStemmen;;4047
Dokkum;KD8;AantalBlancoStemmen;;47
Dokkum;KD8;;H. Pollema;1969
Dokkum;KD8;;mr. E. Schaafsma;1650
Dokkum;KD8;;jhr.mr. O.Q.van Swinderen;225
Dokkum;KD8;;J. Doornbosch;203
Dordrecht;KD42;Kiesgerechtigden;;5012
Dordrecht;KD42;Opkomst;;3975
Dordrecht;KD42;AantalStembriefjes;;3975
Dordrecht;KD42;AantalGeldigeStemmen;;3905
Dordrecht;KD42;AantalBlancoStemmen;;70
Dordrecht;KD42;;mr. J.M. Rens;1839
Dordrecht;KD42;;S.M.H.van Gijn;1531
Dordrecht;KD42;;mr. H.J. Smidt;535
Druten;KD88;Kiesgerechtigden;;5783
Druten;KD88;Opkomst;;4283
Druten;KD88;AantalStembriefjes;;4283
Druten;KD88;AantalGeldigeStemmen;;4205
Druten;KD88;AantalBlancoStemmen;;78
Druten;KD88;;mr. J.A.N. Travaglino;2841
Druten;KD88;;jhr. J.D. Six;1154
Druten;KD88;;dr. H.J.A.M. Schaepman;132
Ede;KD90;Kiesgerechtigden;;5769
Ede;KD90;Opkomst;;4594
Ede;KD90;AantalStembriefjes;;4594
Ede;KD90;AantalGeldigeStemmen;;4521
Ede;KD90;AantalBlancoStemmen;;73
Ede;KD90;;jhr.mr. L.H.J.M.van Asch van Wijck;2744
Ede;KD90;;A.W.J.J.baron van Nagell;1245
Ede;KD90;;jhr. A.W.van Borssele;532
Eindhoven;KD60;Kiesgerechtigden;;5555
Elst;KD22;Kiesgerechtigden;;7053
Elst;KD22;Opkomst;;6479
Elst;KD22;AantalStembriefjes;;6479
Elst;KD22;AantalGeldigeStemmen;;6360
Elst;KD22;AantalBlancoStemmen;;119
Elst;KD22;;mr. W.H.J.T.van Basten van Batenburg;3486
Elst;KD22;;mr. P. Rink;1337
Elst;KD22;;A.D. Duys;1253
Elst;KD22;;F.F.baron van Lynden van Hemmen;284
Emmen;KD79;Kiesgerechtigden;;5848
Emmen;KD79;Opkomst;;3517
Emmen;KD79;AantalStembriefjes;;3517
Emmen;KD79;AantalGeldigeStemmen;;3490
Emmen;KD79;AantalBlancoStemmen;;27
Emmen;KD79;;dr. P.H. Roessingh;2769
Emmen;KD79;;M.H.A.van der Valk;721
Enkhuizen;KD93;Kiesgerechtigden;;7766
Enkhuizen;KD93;Opkomst;;7114
Enkhuizen;KD93;AantalStembriefjes;;7114
Enkhuizen;KD93;AantalGeldigeStemmen;;7049
Enkhuizen;KD93;AantalBlancoStemmen;;65
Enkhuizen;KD93;;J. Zijp;3528
Enkhuizen;KD93;;H. Raat 2;2710
Enkhuizen;KD93;;N. Sluis Pzn.;629
Enkhuizen;KD93;;P. Nolting;98
Enkhuizen;KD93;;H.de Boer;84
Enschede;KD16;Kiesgerechtigden;;8778
Enschede;KD16;Opkomst;;8184
Enschede;KD16;AantalStembriefjes;;8184
Enschede;KD16;AantalGeldigeStemmen;;8153
Enschede;KD16;AantalBlancoStemmen;;31
Enschede;KD16;;mr. A.F. Vos de Wael;3475
Enschede;KD16;;mr. N.G. Pierson;2454
Enschede;KD16;;H.H.van Kol;1337
Enschede;KD16;;jhr. J.D. Six;473
Enschede;KD16;;J.van Alphen;414
Franeker;KD11;Kiesgerechtigden;;5651
Franeker;KD11;Opkomst;;3822
Franeker;KD11;AantalStembriefjes;;3822
Franeker;KD11;AantalGeldigeStemmen;;3681
Franeker;KD11;AantalBlancoStemmen;;141
Franeker;KD11;;F. Lieftinck;1273
Franeker;KD11;;H. Kamstra;1098
Franeker;KD11;;Z. Middelkoop;778
Franeker;KD11;;L.W.de Vries;532
Goes;KD53;Kiesgerechtigden;;6225
Goes;KD53;Opkomst;;4312
Goes;KD53;AantalStembriefjes;;4312
Goes;KD53;AantalGeldigeStemmen;;4269
Goes;KD53;AantalBlancoStemmen;;43
Goes;KD53;;jhr.mr. A.F.de Savornin Lohman;2671
Goes;KD53;;J.H.C. Heijse;1598
Gorinchem;KD41;Kiesgerechtigden;;6271
Gorinchem;KD41;Opkomst;;4831
Gorinchem;KD41;AantalStembriefjes;;4831
Gorinchem;KD41;AantalGeldigeStemmen;;4739
Gorinchem;KD41;AantalBlancoStemmen;;92
Gorinchem;KD41;;H. Seret;2511
Gorinchem;KD41;;mr. N.G. Pierson;1987
Gorinchem;KD41;;G.van Herwaarden;241
Gouda;KD40;Kiesgerechtigden;;5728
Gouda;KD40;Opkomst;;4515
Gouda;KD40;AantalStembriefjes;;4515
Gouda;KD40;AantalGeldigeStemmen;;4475
Gouda;KD40;AantalBlancoStemmen;;40
Gouda;KD40;;L.F. Duymaer van Twist;2084
Gouda;KD40;;mr. C.J.E.graaf van Bylandt;1249
Gouda;KD40;;D.de Klerk;495
Gouda;KD40;;P.van der Hoog;291
Gouda;KD40;;mr. O.J.E.baron van Wassenaer van Catwijck;279
Gouda;KD40;;dr. J.T.de Visser;77
Grave;KD56;Kiesgerechtigden;;6230
Grave;KD56;;mr. J.J.I. Harte van Tecklenburg;6230
Groningen;KD1;Kiesgerechtigden;;5630
Groningen;KD1;Opkomst;;4439
Groningen;KD1;AantalStembriefjes;;4439
Groningen;KD1;AantalGeldigeStemmen;;4315
Groningen;KD1;AantalBlancoStemmen;;124
Groningen;KD1;;mr. H.L. Drucker;1709
Groningen;KD1;;mr. S.van Houten;1024
Groningen;KD1;;A. Brummelkamp jr.;1005
Groningen;KD1;;mr. J. Domela Nieuwenhuis;362
Groningen;KD1;;F.van der Goes;215
Gulpen;KD104;Kiesgerechtigden;;5287
Gulpen;KD104;Opkomst;;3621
Gulpen;KD104;AantalStembriefjes;;3621
Gulpen;KD104;AantalGeldigeStemmen;;3574
Gulpen;KD104;AantalBlancoStemmen;;47
Gulpen;KD104;;J.M.M.H. Merkelbach;1828
Gulpen;KD104;;mr. L.H.W. Regout;1552
Gulpen;KD104;;mr. A.P.E.A. Wijnans;194
Haarlem;KD33;Kiesgerechtigden;;4791
Haarlem;KD33;Opkomst;;3943
Haarlem;KD33;AantalStembriefjes;;3943
Haarlem;KD33;AantalGeldigeStemmen;;3903
Haarlem;KD33;AantalBlancoStemmen;;40
Haarlem;KD33;;jhr.mr. A.J. Rethaan Macaré;2295
Haarlem;KD33;;dr. H.J.A.M. Schaepman;1206
Haarlem;KD33;;dr. A.E.van Roijen;246
Haarlem;KD33;;T. Vallentgoed;156
Haarlemmermeer;KD76;Kiesgerechtigden;;7971
Haarlemmermeer;KD76;Opkomst;;6974
Haarlemmermeer;KD76;AantalStembriefjes;;6974
Haarlemmermeer;KD76;AantalGeldigeStemmen;;6836
Haarlemmermeer;KD76;AantalBlancoStemmen;;138
Haarlemmermeer;KD76;;mr. F.J.M.A. Reekers;2940
Haarlemmermeer;KD76;;G.B.'t Hooft;1950
Haarlemmermeer;KD76;;mr. G.C. Everwijn Lange;1532
Haarlemmermeer;KD76;;mr. F.R. Crommelin;414
Harlingen;KD80;Kiesgerechtigden;;5679
Harlingen;KD80;Opkomst;;4462
Harlingen;KD80;AantalStembriefjes;;4462
Harlingen;KD80;AantalGeldigeStemmen;;4339
Harlingen;KD80;AantalBlancoStemmen;;123
Harlingen;KD80;;jhr.mr. T.A.J.van Asch van Wijck;1758
Harlingen;KD80;;A. Bouman;1019
Harlingen;KD80;;dr. J.T.de Visser;999
Harlingen;KD80;;W.P. Zeilmaker;563
Helmond;KD59;Kiesgerechtigden;;5541
Hilversum;KD77;Kiesgerechtigden;;7597
Hilversum;KD77;Opkomst;;6162
Hilversum;KD77;AantalStembriefjes;;6162
Hilversum;KD77;AantalGeldigeStemmen;;5968
Hilversum;KD77;AantalBlancoStemmen;;194
Hilversum;KD77;;mr. S.baron van Heemstra 2;3003
Hilversum;KD77;;jhr.mr. J.H.J. Quarles van Ufford;1545
Hilversum;KD77;;J. Baron;1420
Hontenisse;KD101;Kiesgerechtigden;;5976
Hontenisse;KD101;Opkomst;;5272
Hontenisse;KD101;AantalStembriefjes;;5272
Hontenisse;KD101;AantalGeldigeStemmen;;5212
Hontenisse;KD101;AantalBlancoStemmen;;60
Hontenisse;KD101;;mr. F.J.F.M. Walter;2264
Hontenisse;KD101;;mr. J.G.van Deinse;1530
Hontenisse;KD101;;jhr.mr. J.J. Pompe van Meerdervoort;1418
Hoogezand;KD107;Kiesgerechtigden;;5334
Hoogezand;KD107;Opkomst;;3689
Hoogezand;KD107;AantalStembriefjes;;3689
Hoogezand;KD107;AantalGeldigeStemmen;;3606
Hoogezand;KD107;AantalBlancoStemmen;;83
Hoogezand;KD107;;mr. J.D. Veegens;1705
Hoogezand;KD107;;A. Wiersinga;1380
Hoogezand;KD107;;W.H. Vliegen;380
Hoogezand;KD107;;D.R. Mansholt;224
Hoorn;KD35;Kiesgerechtigden;;6621
Hoorn;KD35;Opkomst;;5921
Hoorn;KD35;AantalStembriefjes;;5921
Hoorn;KD35;AantalGeldigeStemmen;;5811
Hoorn;KD35;AantalBlancoStemmen;;110
Hoorn;KD35;;P.B.J. Ferf;3876
Hoorn;KD35;;mr. F.J.M.A. Reekers;1558
Hoorn;KD35;;N. Oosterbaan;325
Hoorn;KD35;;jhr.mr. J.W.G. Boreel van Hogelanden;52
Kampen;KD13;Kiesgerechtigden;;5778
Kampen;KD13;Opkomst;;4366
Kampen;KD13;AantalStembriefjes;;4366
Kampen;KD13;AantalGeldigeStemmen;;4304
Kampen;KD13;AantalBlancoStemmen;;62
Kampen;KD13;;mr. Æ.baron van Mackay 2;2294
Kampen;KD13;;B. Cuperus;1246
Kampen;KD13;;A.L.van Hasselt;764
Katwijk;KD96;Kiesgerechtigden;;5728
Katwijk;KD96;Opkomst;;5279
Katwijk;KD96;AantalStembriefjes;;5279
Katwijk;KD96;AantalGeldigeStemmen;;5242
Katwijk;KD96;AantalBlancoStemmen;;37
Katwijk;KD96;;jhr. J.W.J.C.M.van Nispen tot Sevenaer;2297
Katwijk;KD96;;J.H. Donner;2012
Katwijk;KD96;;jhr. M.van den Brandeler;933
Leeuwarden;KD7;Kiesgerechtigden;;5366
Leeuwarden;KD7;Opkomst;;3982
Leeuwarden;KD7;AantalStembriefjes;;3982
Leeuwarden;KD7;AantalGeldigeStemmen;;3950
Leeuwarden;KD7;AantalBlancoStemmen;;32
Leeuwarden;KD7;;C.V. Gerritsen;1213
Leeuwarden;KD7;;mr. P.J. Troelstra;939
Leeuwarden;KD7;;dr. E.B. Kielstra;713
Leeuwarden;KD7;;W.C.van Munster;580
Leeuwarden;KD7;;J.F.H. Bekhuis;505
Leiden;KD38;Kiesgerechtigden;;4523
Leiden;KD38;Opkomst;;4043
Leiden;KD38;AantalStembriefjes;;4043
Leiden;KD38;AantalGeldigeStemmen;;3997
Leiden;KD38;AantalBlancoStemmen;;46
Leiden;KD38;;A.E.van Kempen;2029
Leiden;KD38;;mr. H.L. Drucker;1772
Leiden;KD38;;mr. O.J.H.graaf van Limburg Stirum;196
Lochem;KD86;Kiesgerechtigden;;7408
Lochem;KD86;Opkomst;;6533
Lochem;KD86;AantalGeldigeStemmen;;6533
Lochem;KD86;AantalStembriefjes;;6533
Lochem;KD86;AantalBlancoStemmen;;0
Lochem;KD86;;dr. C. Lely;3886
Lochem;KD86;;G.J.ten Cate;2441
Lochem;KD86;;A.L.van Hasselt;206
Loosduinen;KD98;Kiesgerechtigden;;6762
Loosduinen;KD98;Opkomst;;6012
Loosduinen;KD98;AantalStembriefjes;;6012
Loosduinen;KD98;AantalGeldigeStemmen;;5932
Loosduinen;KD98;AantalBlancoStemmen;;80
Loosduinen;KD98;;mr. A.H.M.van Berckel;2260
Loosduinen;KD98;;A. Brummelkamp jr.;1603
Loosduinen;KD98;;J.M. Pijnacker Hordijk;1261
Loosduinen;KD98;;G.van Herwaarden;808
Maastricht;KD64;Kiesgerechtigden;;4073
Maastricht;KD64;Opkomst;;2773
Maastricht;KD64;AantalStembriefjes;;2773
Maastricht;KD64;AantalGeldigeStemmen;;2708
Maastricht;KD64;AantalBlancoStemmen;;65
Maastricht;KD64;;M.de Ras;1785
Maastricht;KD64;;mr. G.A.A. Tripels;600
Maastricht;KD64;;W.H. Vliegen;323
Meppel;KD84;Kiesgerechtigden;;5327
Meppel;KD84;Opkomst;;4327
Meppel;KD84;AantalStembriefjes;;4327
Meppel;KD84;AantalGeldigeStemmen;;4229
Meppel;KD84;AantalBlancoStemmen;;98
Meppel;KD84;;mr. H. Smeenge;2253
Meppel;KD84;;A. Wiersinga;1207
Meppel;KD84;;A.ten Klooster;682
Meppel;KD84;;H.J.van de Vegt;50
Meppel;KD84;;J. Bosch Bruist;37
Middelburg;KD51;Kiesgerechtigden;;7262
Middelburg;KD51;Opkomst;;6141
Middelburg;KD51;AantalStembriefjes;;6141
Middelburg;KD51;AantalGeldigeStemmen;;5960
Middelburg;KD51;AantalBlancoStemmen;;181
Middelburg;KD51;;mr. C. Lucasse;2672
Middelburg;KD51;;mr. E. Fokker;2243
Middelburg;KD51;;E.L.baron van Hardenbroek;856
Middelburg;KD51;;jhr.mr. A.P.C.van Karnebeek;177
Middelburg;KD51;;G.T.W. Kotte;12
Nijmegen;KD23;Kiesgerechtigden;;4904
Nijmegen;KD23;Opkomst;;3945
Nijmegen;KD23;AantalStembriefjes;;3945
Nijmegen;KD23;AantalGeldigeStemmen;;3895
Nijmegen;KD23;AantalBlancoStemmen;;50
Nijmegen;KD23;;F.T.J.H. Dobbelman;2778
Nijmegen;KD23;;J.de Koning;1117
Ommen;KD85;Kiesgerechtigden;;6420
Ommen;KD85;Opkomst;;5384
Ommen;KD85;AantalStembriefjes;;5384
Ommen;KD85;AantalGeldigeStemmen;;5268
Ommen;KD85;AantalBlancoStemmen;;116
Ommen;KD85;;J.van Alphen;2977
Ommen;KD85;;dr. J.T.de Visser;1534
Ommen;KD85;;mr. E.E.van Riemsdijk;757
Oostburg;KD100;Kiesgerechtigden;;6355
Oostburg;KD100;Opkomst;;5634
Oostburg;KD100;AantalStembriefjes;;5634
Oostburg;KD100;AantalGeldigeStemmen;;5595
Oostburg;KD100;AantalBlancoStemmen;;39
Oostburg;KD100;;mr. P.C.J. Hennequin;3241
Oostburg;KD100;;N. Glinderman;2197
Oostburg;KD100;;J. Lansen Croin;157
Oosterhout;KD102;Kiesgerechtigden;;6175
Oosterhout;KD102;Opkomst;;3636
Oosterhout;KD102;AantalStembriefjes;;3636
Oosterhout;KD102;AantalGeldigeStemmen;;3599
Oosterhout;KD102;AantalBlancoStemmen;;37
Oosterhout;KD102;;jhr. I.B.D.van den Berch van Heemstede;3335
Oosterhout;KD102;;mr. A.P.R.C.baron van Borch van Verwolde;264
Rheden;KD87;Kiesgerechtigden;;6417
Rheden;KD87;Opkomst;;5094
Rheden;KD87;AantalStembriefjes;;5094
Rheden;KD87;AantalGeldigeStemmen;;4934
Rheden;KD87;AantalBlancoStemmen;;160
Rheden;KD87;;mr. M.J.C.M. Kolkman;3136
