Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Zaandam;KD37;AantalBlancoStemmen;;2
Zaandam;KD37;;mr. H.J. Smit;648
Zaandam;KD37;;mr. J.R. Thorbecke;60
Zaandam;KD37;;mr. H.A.A.van Berckel;31
Zaandam;KD37;;J.C.van Wessem;24
Zaandam;KD37;;mr. W.J.C.van Hasselt;18
Zaandam;KD37;;mr. Æ.baron van Mackay;12
Zaltbommel;KD24;Kiesgerechtigden;;935
Zaltbommel;KD24;Opkomst;;826
Zaltbommel;KD24;AantalStembriefjes;;826
Zaltbommel;KD24;AantalGeldigeStemmen;;823
Zaltbommel;KD24;AantalBlancoStemmen;;3
Zaltbommel;KD24;;E.W.van Dam van Isselt;646
Zaltbommel;KD24;;jhr. C.E.J.F.van Nispen van Pannerden;144
Zevenbergen;KD62;Kiesgerechtigden;;1144
Zevenbergen;KD62;Opkomst;;907
Zevenbergen;KD62;AantalStembriefjes;;907
Zevenbergen;KD62;AantalGeldigeStemmen;;906
Zevenbergen;KD62;AantalBlancoStemmen;;0
Zevenbergen;KD62;;mr. F.J. Jespers;589
Zevenbergen;KD62;;mr. J.J. Loke;241
Zevenbergen;KD62;;mr. G. Groen van Prinsterer;42
Zierikzee;KD52;Kiesgerechtigden;;770
Zierikzee;KD52;Opkomst;;634
Zierikzee;KD52;AantalStembriefjes;;634
Zierikzee;KD52;AantalGeldigeStemmen;;630
Zierikzee;KD52;AantalBlancoStemmen;;4
Zierikzee;KD52;;mr. G.A. Fokker;401
Zierikzee;KD52;;mr. W.J.P. Kroef;146
Zierikzee;KD52;;J.H.L. Vader;21
Zierikzee;KD52;;jhr. W.D.de Jonge;10
Zutphen;KD19;Kiesgerechtigden;;791
Zutphen;KD19;Opkomst;;708
Zutphen;KD19;AantalStembriefjes;;708
Zutphen;KD19;AantalGeldigeStemmen;;705
Zutphen;KD19;AantalBlancoStemmen;;3
Zutphen;KD19;;mr. J.R. Thorbecke;342
Zutphen;KD19;;mr. R.W. Tadema;246
Zutphen;KD19;;E.van Löben-Sels;98
Zutphen;KD19;;mr. J.P.P.baron van Zuylen van Nijevelt;14
Zwolle;KD12;Kiesgerechtigden;;834
Zwolle;KD12;Opkomst;;681
Zwolle;KD12;AantalGeldigeStemmen;;681
Zwolle;KD12;AantalStembriefjes;;681
Zwolle;KD12;AantalBlancoStemmen;;0
Zwolle;KD12;;mr. B.W.A.E.baron van Sloet tot Oldhuis;600
Zwolle;KD12;;J. Zeehuizen;49
Zwolle;KD12;;mr. P.M.van Goens;9
