Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Maastricht;KD64;;mr. A. Kerdijk;81
Maastricht;KD64;;mr. J.A. Reynen;34
Middelburg;KD51;AantalGeldigeStemmen;;4498
Middelburg;KD51;Kiesgerechtigden;;2910
Middelburg;KD51;Opkomst;;2304
Middelburg;KD51;AantalStembriefjes;;2304
Middelburg;KD51;AantalBlancoStemmen;;96
Middelburg;KD51;;J.P.I. Buteux;1427
Middelburg;KD51;;A. Smit;1422
Middelburg;KD51;;mr. C. Lucasse;804
Middelburg;KD51;;mr. Th. Heemskerk;786
Nijmegen;KD23;Kiesgerechtigden;;3150
Nijmegen;KD23;AantalGeldigeStemmen;;2844
Nijmegen;KD23;AantalStembriefjes;;1444
Nijmegen;KD23;Opkomst;;1444
Nijmegen;KD23;AantalBlancoStemmen;;44
Nijmegen;KD23;;mr. M.J.C.M. Kolkman;1174
Nijmegen;KD23;;A.E. Reuther;1165
Nijmegen;KD23;;mr. H. Goeman Borgesius;238
Nijmegen;KD23;;mr. H.C. Verniers van der Loeff;237
Roermond;KD65;AantalGeldigeStemmen;;2752
Roermond;KD65;Kiesgerechtigden;;2434
Roermond;KD65;Opkomst;;1469
Roermond;KD65;AantalStembriefjes;;1468
Roermond;KD65;AantalBlancoStemmen;;158
Roermond;KD65;;mr. H.F. Lambrechts;1296
Roermond;KD65;;mr. H.J. Brouwers;1290
Roermond;KD65;;jhr.mr. L.F.H. Michiels van Kessenich;43
Rotterdam;KD73;AantalGeldigeStemmen;;6476
Rotterdam;KD73;Kiesgerechtigden;;3755
Rotterdam;KD73;Opkomst;;1635
Rotterdam;KD73;AantalStembriefjes;;1634
Rotterdam;KD73;AantalBlancoStemmen;;60
Rotterdam;KD73;;dr. R.P. Mees R.Az.;1016
Rotterdam;KD73;;mr. J.van Gennep;1009
Rotterdam;KD73;;mr. H.C. Verniers van der Loeff;1001
Rotterdam;KD73;;W.A. Viruly Verbrugge;992
Rotterdam;KD73;;mr. B.M. Bahlmann;399
Rotterdam;KD73;;J.P.T.van Nunen;391
Rotterdam;KD73;;mr. W.H. Jansen;391
Rotterdam;KD73;;J.J.G. Nollet;390
Rotterdam;KD73;;J.M. Voorhoeve;201
Rotterdam;KD73;;dr. T.C.L. Wijnmalen;201
Rotterdam;KD73;;mr. A.W.van Beeck Calkoen;200
Rotterdam;KD73;;mr. L.W.C. Keuchenius;200
's-Gravenhage;KD74;AantalGeldigeStemmen;;3876
's-Gravenhage;KD74;Kiesgerechtigden;;2889
's-Gravenhage;KD74;Opkomst;;1944
's-Gravenhage;KD74;AantalStembriefjes;;1944
's-Gravenhage;KD74;AantalBlancoStemmen;;10
's-Gravenhage;KD74;;mr. L.G. Greeve;1057
's-Gravenhage;KD74;;mr. H.M.A.baron van Goes van Dirxland;1017
's-Gravenhage;KD74;;mr. R.J.graaf van Schimmelpenninck;910
's-Gravenhage;KD74;;J. Canter Visscher;757
's-Gravenhage;KD74;;jhr. P.O.H. Gevaerts van Simonshaven;83
's-Hertogenbosch;KD55;Kiesgerechtigden;;3449
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;2704
's-Hertogenbosch;KD55;AantalStembriefjes;;1366
's-Hertogenbosch;KD55;Opkomst;;1366
's-Hertogenbosch;KD55;AantalBlancoStemmen;;16
's-Hertogenbosch;KD55;;P.G.J.van der Schrieck;1256
's-Hertogenbosch;KD55;;mr. A.F. Vos de Wael;1118
's-Hertogenbosch;KD55;;mr. P.F.van Cooth;152
's-Hertogenbosch;KD55;;mr. A.H. Sassen;94
Sneek;KD10;AantalGeldigeStemmen;;7328
Sneek;KD10;Kiesgerechtigden;;4816
Sneek;KD10;Opkomst;;3680
Sneek;KD10;AantalStembriefjes;;3680
Sneek;KD10;AantalBlancoStemmen;;28
Sneek;KD10;;A. Buma;2024
Sneek;KD10;;B.H. Heldt;2001
Sneek;KD10;;mr. P.J.G.van Diggelen;1983
Sneek;KD10;;W.M. Oppedijk;1636
Sneek;KD10;;mr. W.G.baron van Brantsen van de Zijp;1597
Sneek;KD10;;K. Kater;1504
Sneek;KD10;;J. Wolbers;49
Steenwijk;KD70;Kiesgerechtigden;;1713
Steenwijk;KD70;Opkomst;;1464
Steenwijk;KD70;AantalStembriefjes;;1464
Steenwijk;KD70;AantalGeldigeStemmen;;1446
Steenwijk;KD70;AantalBlancoStemmen;;11
Steenwijk;KD70;;J.R. Meesters;811
Steenwijk;KD70;;G.H. Thomassen à Thuessink van der Hoop;626
Tiel;KD71;AantalGeldigeStemmen;;5478
Tiel;KD71;Kiesgerechtigden;;3377
Tiel;KD71;AantalStembriefjes;;2767
Tiel;KD71;Opkomst;;2765
Tiel;KD71;AantalBlancoStemmen;;56
Tiel;KD71;;F.W.J.baron van Aylva van Pallandt;1606
Tiel;KD71;;jhr.mr. G.J.T. Beelaerts van Blokland;1605
Tiel;KD71;;mr. P. Rink;1143
Tiel;KD71;;mr. M. Tydeman jr.;1104
Tilburg;KD57;Kiesgerechtigden;;3657
Tilburg;KD57;AantalGeldigeStemmen;;2778
Tilburg;KD57;AantalStembriefjes;;1406
Tilburg;KD57;Opkomst;;1402
Tilburg;KD57;AantalBlancoStemmen;;28
Tilburg;KD57;;mr. B.M. Bahlmann;1346
Tilburg;KD57;;F.H.H. Borret;1319
Utrecht;KD25;AantalGeldigeStemmen;;4808
Utrecht;KD25;Kiesgerechtigden;;3182
Utrecht;KD25;Opkomst;;2428
Utrecht;KD25;AantalStembriefjes;;2428
Utrecht;KD25;AantalBlancoStemmen;;44
Utrecht;KD25;;J.E.N.baron van Schimmelpenninck van der Oye;1275
Utrecht;KD25;;mr. Æ.baron van Mackay 2;1269
Utrecht;KD25;;mr. W.J. Royaards van den Ham;1139
Utrecht;KD25;;J. Duyvis;1081
Winschoten;KD4;Kiesgerechtigden;;2923
Winschoten;KD4;AantalGeldigeStemmen;;2568
Winschoten;KD4;AantalStembriefjes;;1294
Winschoten;KD4;Opkomst;;1293
Winschoten;KD4;AantalBlancoStemmen;;16
Winschoten;KD4;;mr. H. Goeman Borgesius;863
Winschoten;KD4;;mr. H.L. Drucker;475
Winschoten;KD4;;A. Winkler Prins;329
Winschoten;KD4;;jhr.mr. O.Q.van Swinderen;299
Winschoten;KD4;;J.G. Nederhoed;285
Winschoten;KD4;;mr. J.H. Smidt;224
Zevenbergen;KD62;Kiesgerechtigden;;2219
Zevenbergen;KD62;AantalStembriefjes;;993
Zevenbergen;KD62;Opkomst;;992
Zevenbergen;KD62;AantalGeldigeStemmen;;949
Zevenbergen;KD62;AantalBlancoStemmen;;43
Zevenbergen;KD62;;mr. A.P.R.C.baron van Borch van Verwolde;891
Zierikzee;KD52;Kiesgerechtigden;;1517
Zierikzee;KD52;Opkomst;;1018
Zierikzee;KD52;AantalStembriefjes;;1018
Zierikzee;KD52;AantalGeldigeStemmen;;1002
Zierikzee;KD52;AantalBlancoStemmen;;16
Zierikzee;KD52;;J.J.van Kerkwijk;830
Zierikzee;KD52;;jhr.mr. A.F.de Savornin Lohman;167
Zuidhorn;KD69;Kiesgerechtigden;;1521
Zuidhorn;KD69;Opkomst;;794
Zuidhorn;KD69;AantalStembriefjes;;794
Zuidhorn;KD69;AantalGeldigeStemmen;;791
Zuidhorn;KD69;AantalBlancoStemmen;;2
Zuidhorn;KD69;;mr. E.J.J.B. Cremers;488
Zuidhorn;KD69;;S.van Velzen jr.;276
Zutphen;KD19;AantalGeldigeStemmen;;6510
Zutphen;KD19;Kiesgerechtigden;;3727
Zutphen;KD19;AantalStembriefjes;;3276
Zutphen;KD19;Opkomst;;3275
Zutphen;KD19;AantalBlancoStemmen;;34
Zutphen;KD19;;jhr.mr. S.M.S.de Ranitz;1729
Zutphen;KD19;;J. Willink;1712
Zutphen;KD19;;mr. W.G.baron van Brantsen van de Zijp;1531
Zutphen;KD19;;A.baron van Schimmelpenninck van der Oye;858
Zutphen;KD19;;J.B. Dericks;650
Zwolle;KD12;AantalGeldigeStemmen;;5038
Zwolle;KD12;Kiesgerechtigden;;3193
Zwolle;KD12;Opkomst;;2550
Zwolle;KD12;AantalStembriefjes;;2550
Zwolle;KD12;AantalBlancoStemmen;;42
Zwolle;KD12;;A.baron van Dedem;1487
Zwolle;KD12;;jhr.mr. T.A.J.van Asch van Wijck;1442
Zwolle;KD12;;mr. R.A. Fockema;1052
Zwolle;KD12;;mr. D. Wicherlink;1038
