Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Haarlem;KD33;;mr. D.P.D. Fabius;201
Haarlemmermeer;KD76;Kiesgerechtigden;;1761
Haarlemmermeer;KD76;AantalStembriefjes;;1460
Haarlemmermeer;KD76;Opkomst;;1459
Haarlemmermeer;KD76;AantalGeldigeStemmen;;1445
Haarlemmermeer;KD76;AantalBlancoStemmen;;1
Haarlemmermeer;KD76;;mr. F.J.M.A. Reekers;698
Haarlemmermeer;KD76;;H.F. Bultman;547
Haarlemmermeer;KD76;;W. Hovy;190
Hilversum;KD77;Kiesgerechtigden;;2370
Hilversum;KD77;AantalStembriefjes;;1946
Hilversum;KD77;Opkomst;;1945
Hilversum;KD77;AantalGeldigeStemmen;;1941
Hilversum;KD77;AantalBlancoStemmen;;2
Hilversum;KD77;;mr. T.P.baron van Mackay;1160
Hilversum;KD77;;C.J. Hacke van Mijnden;770
Hoorn;KD35;AantalGeldigeStemmen;;6352
Hoorn;KD35;Kiesgerechtigden;;4405
Hoorn;KD35;AantalStembriefjes;;3193
Hoorn;KD35;Opkomst;;3192
Hoorn;KD35;AantalBlancoStemmen;;26
Hoorn;KD35;;mr. D. Visser van Hazerswoude;1958
Hoorn;KD35;;mr. W.K.baron van Dedem;1950
Hoorn;KD35;;mr. Th. Heemskerk;1212
Hoorn;KD35;;W. Bos;1107
Hoorn;KD35;;mr. B.J.L.baron van Geer van Jutphaas;113
Leeuwarden;KD7;AantalGeldigeStemmen;;4710
Leeuwarden;KD7;Kiesgerechtigden;;3247
Leeuwarden;KD7;Opkomst;;2371
Leeuwarden;KD7;AantalStembriefjes;;2371
Leeuwarden;KD7;AantalBlancoStemmen;;24
Leeuwarden;KD7;;F. Lieftinck;1502
Leeuwarden;KD7;;dr. J. Zaaijer;1388
Leeuwarden;KD7;;mr. U.H. Huber;642
Leeuwarden;KD7;;jhr.mr. P.J.van Swinderen;617
Leeuwarden;KD7;;dr. V. Bruinsma;321
Leeuwarden;KD7;;P.C.F. Frowein;209
Leiden;KD38;AantalGeldigeStemmen;;4785
Leiden;KD38;Kiesgerechtigden;;3307
Leiden;KD38;Opkomst;;2901
Leiden;KD38;AantalStembriefjes;;2901
Leiden;KD38;AantalBlancoStemmen;;1005
Leiden;KD38;;mr. H.graaf van Limburg Stirum;1041
Leiden;KD38;;mr. J.P. Smeele;1014
Leiden;KD38;;J. Rinkes Borger;952
Leiden;KD38;;O.baron van Wassenaer van Catwijck;920
Leiden;KD38;;J.H. Donner;828
Maastricht;KD64;AantalGeldigeStemmen;;4130
Maastricht;KD64;Kiesgerechtigden;;2816
Maastricht;KD64;AantalStembriefjes;;2132
Maastricht;KD64;Opkomst;;2131
Maastricht;KD64;AantalBlancoStemmen;;132
Maastricht;KD64;;jhr.mr. G.L.M.H. Ruijs van Beerenbroek;1779
Maastricht;KD64;;L.F.H.C. Ruland;1694
Maastricht;KD64;;mr. F.H.J.baron van Bieberstein Rogalla Zawadsky;350
Maastricht;KD64;;J.H. Menten;287
Middelburg;KD51;AantalGeldigeStemmen;;5382
Middelburg;KD51;Kiesgerechtigden;;2929
Middelburg;KD51;Opkomst;;2728
Middelburg;KD51;AantalStembriefjes;;2728
Middelburg;KD51;AantalBlancoStemmen;;36
Middelburg;KD51;;J.P.I. Buteux;1441
Middelburg;KD51;;A. Smit;1409
Middelburg;KD51;;mr. L.W.C. Keuchenius;1281
Middelburg;KD51;;jhr.mr. M.A.de Savornin Lohman;1247
Nijmegen;KD23;AantalGeldigeStemmen;;4363
Nijmegen;KD23;Kiesgerechtigden;;3161
Nijmegen;KD23;Opkomst;;2205
Nijmegen;KD23;AantalStembriefjes;;2205
Nijmegen;KD23;AantalBlancoStemmen;;43
Nijmegen;KD23;;mr. M.J.C.M. Kolkman;1647
Nijmegen;KD23;;A.E. Reuther;1641
Nijmegen;KD23;;mr. M.A.van Roggen;507
Nijmegen;KD23;;mr. J.G. Gleichman;445
Nijmegen;KD23;;mr. W.J. Triebels;54
Roermond;KD65;AantalGeldigeStemmen;;4038
Roermond;KD65;Kiesgerechtigden;;2432
Roermond;KD65;Opkomst;;2178
Roermond;KD65;AantalStembriefjes;;2178
Roermond;KD65;AantalBlancoStemmen;;302
Roermond;KD65;;mr. H.F. Lambrechts;1730
Roermond;KD65;;mr. H.J. Brouwers;1686
Roermond;KD65;;jhr.mr. L.F.H. Michiels van Kessenich;529
Rotterdam;KD73;AantalGeldigeStemmen;;9016
Rotterdam;KD73;Kiesgerechtigden;;3768
Rotterdam;KD73;Opkomst;;2289
Rotterdam;KD73;AantalStembriefjes;;2289
Rotterdam;KD73;AantalBlancoStemmen;;136
Rotterdam;KD73;;dr. R.P. Mees R.Az.;1476
Rotterdam;KD73;;mr. H.C. Verniers van der Loeff;1475
Rotterdam;KD73;;mr. J.van Gennep;1469
Rotterdam;KD73;;W.A. Viruly Verbrugge;1466
Rotterdam;KD73;;mr. B.J.L.baron van Geer van Jutphaas;744
Rotterdam;KD73;;jhr.mr. A.F.de Savornin Lohman;743
Rotterdam;KD73;;mr. B.M. Bahlmann;551
Rotterdam;KD73;;mr. W.H. Jansen;540
Rotterdam;KD73;;mr. Th. Heemskerk;260
Rotterdam;KD73;;mr. L.W.C. Keuchenius;246
's-Gravenhage;KD74;AantalGeldigeStemmen;;4388
's-Gravenhage;KD74;Kiesgerechtigden;;2888
's-Gravenhage;KD74;Opkomst;;2263
's-Gravenhage;KD74;AantalStembriefjes;;2263
's-Gravenhage;KD74;AantalBlancoStemmen;;144
's-Gravenhage;KD74;;mr. L.G. Greeve;1184
's-Gravenhage;KD74;;mr. H.M.A.baron van Goes van Dirxland;1152
's-Gravenhage;KD74;;mr. R.J.graaf van Schimmelpenninck;870
's-Gravenhage;KD74;;jhr. C.A.van Sypesteyn;825
's-Gravenhage;KD74;;mr. W. Wintgens;171
's-Gravenhage;KD74;;jhr.mr. J.H. Hora Siccama;83
's-Gravenhage;KD74;;dr. T.C.L. Wijnmalen;82
's-Hertogenbosch;KD55;Kiesgerechtigden;;3416
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;3298
's-Hertogenbosch;KD55;AantalStembriefjes;;1663
's-Hertogenbosch;KD55;Opkomst;;1661
's-Hertogenbosch;KD55;AantalBlancoStemmen;;24
's-Hertogenbosch;KD55;;P.G.J.van der Schrieck;1420
's-Hertogenbosch;KD55;;mr. A.F. Vos de Wael;1406
's-Hertogenbosch;KD55;;mr. P.F.van Cooth;234
's-Hertogenbosch;KD55;;jhr.mr. P.M.F.van Meeuwen;210
Sneek;KD10;AantalGeldigeStemmen;;12284
Sneek;KD10;Kiesgerechtigden;;5015
Sneek;KD10;Opkomst;;4137
Sneek;KD10;AantalStembriefjes;;4137
Sneek;KD10;AantalBlancoStemmen;;121
Sneek;KD10;;A. Buma;2291
Sneek;KD10;;mr. S. Wybenga;2272
Sneek;KD10;;B.H. Heldt;2270
Sneek;KD10;;R.K. Okma;1797
Sneek;KD10;;mr. U.H. Huber;1795
Sneek;KD10;;mr. S.baron van Heemstra 2;1791
Steenwijk;KD70;Kiesgerechtigden;;1725
Steenwijk;KD70;Opkomst;;1572
Steenwijk;KD70;AantalStembriefjes;;1572
Steenwijk;KD70;AantalGeldigeStemmen;;1565
Steenwijk;KD70;AantalBlancoStemmen;;4
Steenwijk;KD70;;J.R. Meesters;820
Steenwijk;KD70;;G.H. Thomassen à Thuessink van der Hoop;741
Tiel;KD71;AantalGeldigeStemmen;;6309
Tiel;KD71;Kiesgerechtigden;;3401
Tiel;KD71;Opkomst;;3187
Tiel;KD71;AantalStembriefjes;;3187
Tiel;KD71;AantalBlancoStemmen;;65
Tiel;KD71;;jhr.mr. G.J.T. Beelaerts van Blokland;1609
Tiel;KD71;;F.W.J.baron van Aylva van Pallandt;1602
Tiel;KD71;;mr. H.J. Dijckmeester;1567
Tiel;KD71;;mr. P. Rink;1521
Tilburg;KD57;Kiesgerechtigden;;3648
Tilburg;KD57;AantalGeldigeStemmen;;3290
Tilburg;KD57;AantalStembriefjes;;1683
Tilburg;KD57;Opkomst;;1682
Tilburg;KD57;AantalBlancoStemmen;;26
Tilburg;KD57;;mr. B.M. Bahlmann;1540
Tilburg;KD57;;F.H.H. Borret;1523
Tilburg;KD57;;J.F. Jansen;83
Tilburg;KD57;;mr. A.M. Sassen;69
Utrecht;KD25;AantalGeldigeStemmen;;5697
Utrecht;KD25;Kiesgerechtigden;;3229
Utrecht;KD25;Opkomst;;2871
Utrecht;KD25;AantalStembriefjes;;2871
Utrecht;KD25;AantalBlancoStemmen;;37
Utrecht;KD25;;J.E.N.baron van Schimmelpenninck van der Oye;1445
Utrecht;KD25;;mr. Æ.baron van Mackay 2;1433
Utrecht;KD25;;jhr.mr. J. Roëll;1409
Utrecht;KD25;;mr. W.J. Royaards van den Ham;1403
Winschoten;KD4;Kiesgerechtigden;;2981
Winschoten;KD4;AantalGeldigeStemmen;;2973
Winschoten;KD4;AantalStembriefjes;;1521
Winschoten;KD4;Opkomst;;1521
Winschoten;KD4;AantalBlancoStemmen;;43
Winschoten;KD4;;mr. J.W.J.baron van Vos van Steenwijk;1064
Winschoten;KD4;;mr. H. Goeman Borgesius;1030
Winschoten;KD4;;jhr.mr. M.A.de Savornin Lohman;397
Winschoten;KD4;;jhr.mr. O.Q.van Swinderen;396
Zevenbergen;KD62;Kiesgerechtigden;;2244
Zevenbergen;KD62;Opkomst;;1468
Zevenbergen;KD62;AantalStembriefjes;;1468
Zevenbergen;KD62;AantalGeldigeStemmen;;1448
Zevenbergen;KD62;AantalBlancoStemmen;;16
Zevenbergen;KD62;;mr. A.P.R.C.baron van Borch van Verwolde;1104
Zevenbergen;KD62;;mr. J.A. Loeff;315
Zierikzee;KD52;Kiesgerechtigden;;1557
Zierikzee;KD52;Opkomst;;1359
Zierikzee;KD52;AantalStembriefjes;;1359
Zierikzee;KD52;AantalGeldigeStemmen;;1348
Zierikzee;KD52;AantalBlancoStemmen;;9
Zierikzee;KD52;;J.J.van Kerkwijk;864
Zierikzee;KD52;;jhr.mr. A.F.de Savornin Lohman;481
Zuidhorn;KD69;Kiesgerechtigden;;1551
Zuidhorn;KD69;Opkomst;;1020
Zuidhorn;KD69;AantalStembriefjes;;1020
Zuidhorn;KD69;AantalGeldigeStemmen;;1016
Zuidhorn;KD69;AantalBlancoStemmen;;4
Zuidhorn;KD69;;mr. E.J.J.B. Cremers;497
Zuidhorn;KD69;;mr. U.H. Huber;283
Zuidhorn;KD69;;K.P. Feringa;230
Zutphen;KD19;AantalGeldigeStemmen;;7145
Zutphen;KD19;Kiesgerechtigden;;3746
Zutphen;KD19;Opkomst;;3594
Zutphen;KD19;AantalStembriefjes;;3594
Zutphen;KD19;AantalBlancoStemmen;;37
Zutphen;KD19;;jhr.mr. S.M.S.de Ranitz;1927
Zutphen;KD19;;J. Willink;1899
Zutphen;KD19;;mr. W.G.baron van Brantsen van de Zijp;1674
Zutphen;KD19;;mr. J.D.C.baron van Heeckeren van Kell;1638
Zwolle;KD12;AantalGeldigeStemmen;;5839
Zwolle;KD12;Kiesgerechtigden;;3220
Zwolle;KD12;Opkomst;;2952
Zwolle;KD12;AantalStembriefjes;;2952
Zwolle;KD12;AantalBlancoStemmen;;45
Zwolle;KD12;;A.baron van Dedem;1581
Zwolle;KD12;;jhr.mr. T.A.J.van Asch van Wijck;1537
Zwolle;KD12;;mr. R.A. Fockema;1374
Zwolle;KD12;;mr. D. Wicherlink;1343
