Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Deventer;KD14;;A.baron van Schimmelpenninck van der Oye;992
Dokkum;KD8;Kiesgerechtigden;;2764
Dokkum;KD8;Opkomst;;1794
Dokkum;KD8;AantalStembriefjes;;1794
Dokkum;KD8;AantalGeldigeStemmen;;1786
Dokkum;KD8;AantalBlancoStemmen;;7
Dokkum;KD8;;mr. B.P.baron van Harinxma thoe Slooten;1073
Dokkum;KD8;;A. Brummelkamp sr.;704
Dordrecht;KD42;Kiesgerechtigden;;2331
Dordrecht;KD42;Opkomst;;1333
Dordrecht;KD42;AantalStembriefjes;;1333
Dordrecht;KD42;AantalGeldigeStemmen;;1318
Dordrecht;KD42;AantalBlancoStemmen;;7
Dordrecht;KD42;;J.P. Bredius;909
Dordrecht;KD42;;J. Voorhoeve H Czn.;393
Eindhoven;KD60;Kiesgerechtigden;;2624
Eindhoven;KD60;AantalStembriefjes;;1206
Eindhoven;KD60;Opkomst;;1205
Eindhoven;KD60;AantalGeldigeStemmen;;1194
Eindhoven;KD60;AantalBlancoStemmen;;12
Eindhoven;KD60;;mr. A.J.H.van Baar;1093
Eindhoven;KD60;;mr. F.W.van den Dungen;45
Gorinchem;KD41;Kiesgerechtigden;;3496
Gorinchem;KD41;Opkomst;;2120
Gorinchem;KD41;AantalStembriefjes;;2120
Gorinchem;KD41;AantalGeldigeStemmen;;2106
Gorinchem;KD41;AantalBlancoStemmen;;12
Gorinchem;KD41;;mr.dr. J.J. Teding van Berkhout;1059
Gorinchem;KD41;;J.J.van Tienhoven van den Boogaard;602
Gorinchem;KD41;;mr. J.H.s' Jacob;432
Gouda;KD40;Kiesgerechtigden;;3717
Gouda;KD40;AantalStembriefjes;;2259
Gouda;KD40;Opkomst;;2258
Gouda;KD40;AantalGeldigeStemmen;;2253
Gouda;KD40;AantalBlancoStemmen;;2
Gouda;KD40;;mr. M. Bichon van Ysselmonde;1189
Gouda;KD40;;mr. P.P.van Bosse;1037
Haarlem;KD33;Kiesgerechtigden;;2739
Haarlem;KD33;Opkomst;;1248
Haarlem;KD33;AantalStembriefjes;;1248
Haarlem;KD33;AantalGeldigeStemmen;;1234
Haarlem;KD33;AantalBlancoStemmen;;11
Haarlem;KD33;;mr. C.J.F. Mirandolle;939
Haarlem;KD33;;mr. C.A.H. Barge;224
Haarlem;KD33;;A. Brummelkamp sr.;60
Hoorn;KD35;Kiesgerechtigden;;3963
Hoorn;KD35;Opkomst;;1415
Hoorn;KD35;AantalStembriefjes;;1415
Hoorn;KD35;AantalGeldigeStemmen;;1392
Hoorn;KD35;AantalBlancoStemmen;;21
Hoorn;KD35;;I.D. Fransen van de Putte;1211
Hoorn;KD35;;jhr.mr. A.F.de Savornin Lohman;111
Leeuwarden;KD7;Kiesgerechtigden;;3184
Leeuwarden;KD7;Opkomst;;1275
Leeuwarden;KD7;AantalStembriefjes;;1275
Leeuwarden;KD7;AantalGeldigeStemmen;;1264
Leeuwarden;KD7;AantalBlancoStemmen;;10
Leeuwarden;KD7;;S. Hingst;875
Leeuwarden;KD7;;jhr.mr. A.F.de Savornin Lohman;212
Leeuwarden;KD7;;F. Lieftinck;144
Leiden;KD38;Kiesgerechtigden;;2969
Leiden;KD38;Opkomst;;2079
Leiden;KD38;AantalStembriefjes;;2079
Leiden;KD38;AantalGeldigeStemmen;;2057
Leiden;KD38;AantalBlancoStemmen;;9
Leiden;KD38;;jhr.mr. J.L.C.van den Berch van Heemstede;1125
Leiden;KD38;;mr. H.A. Neeb;926
Maastricht;KD64;Kiesgerechtigden;;2537
Maastricht;KD64;Opkomst;;1817
Maastricht;KD64;AantalStembriefjes;;1817
Maastricht;KD64;AantalGeldigeStemmen;;1791
Maastricht;KD64;AantalBlancoStemmen;;23
Maastricht;KD64;;jhr. G.E.F.X.M. Kerens de Wylre;1105
Maastricht;KD64;;jhr.mr. P.T.van der Maesen de Sombreff;682
Middelburg;KD51;Kiesgerechtigden;;2920
Middelburg;KD51;AantalStembriefjes;;2096
Middelburg;KD51;Opkomst;;2094
Middelburg;KD51;AantalGeldigeStemmen;;2076
Middelburg;KD51;AantalBlancoStemmen;;15
Middelburg;KD51;;mr. D.van Eck;1214
Middelburg;KD51;;J. Wolbers;854
Nijmegen;KD23;Kiesgerechtigden;;2804
Nijmegen;KD23;Opkomst;;1660
Nijmegen;KD23;AantalStembriefjes;;1660
Nijmegen;KD23;AantalGeldigeStemmen;;1644
Nijmegen;KD23;AantalBlancoStemmen;;15
Nijmegen;KD23;;mr. C.J.A. Heydenrijck;1175
Nijmegen;KD23;;mr. W.J.J.G. Most;412
Nijmegen;KD23;;mr. G.W.graaf van Rechteren van Appeltern;32
Roermond;KD65;Kiesgerechtigden;;2126
Roermond;KD65;Opkomst;;1665
Roermond;KD65;AantalStembriefjes;;1665
Roermond;KD65;AantalGeldigeStemmen;;1616
Roermond;KD65;AantalBlancoStemmen;;28
Roermond;KD65;;mr. H.F. Lambrechts;1327
Roermond;KD65;;jhr.mr. P.T.van der Maesen de Sombreff;268
Rotterdam;KD73;Kiesgerechtigden;;2924
Rotterdam;KD73;Opkomst;;1454
Rotterdam;KD73;AantalStembriefjes;;1454
Rotterdam;KD73;AantalGeldigeStemmen;;1441
Rotterdam;KD73;AantalBlancoStemmen;;11
Rotterdam;KD73;;mr. H.C. Verniers van der Loeff;1017
Rotterdam;KD73;;W.A. Viruly Verbrugge;1010
Rotterdam;KD73;;mr. L.W.C. Keuchenius;403
Rotterdam;KD73;;dr. T.C.L. Wijnmalen;399
's-Gravenhage;KD74;Kiesgerechtigden;;2439
's-Gravenhage;KD74;AantalStembriefjes;;1327
's-Gravenhage;KD74;Opkomst;;1326
's-Gravenhage;KD74;AantalGeldigeStemmen;;1319
's-Gravenhage;KD74;AantalBlancoStemmen;;6
's-Gravenhage;KD74;;mr. R.J.graaf van Schimmelpenninck;729
's-Gravenhage;KD74;;L. Mulder;551
's-Hertogenbosch;KD55;Kiesgerechtigden;;2980
's-Hertogenbosch;KD55;AantalStembriefjes;;1190
's-Hertogenbosch;KD55;Opkomst;;1188
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;1162
's-Hertogenbosch;KD55;AantalBlancoStemmen;;26
's-Hertogenbosch;KD55;;mr. F.J.E.van Zinnicq Bergman;1135
Sneek;KD10;AantalGeldigeStemmen;;5825
Sneek;KD10;Kiesgerechtigden;;4421
Sneek;KD10;Opkomst;;2971
Sneek;KD10;AantalStembriefjes;;2968
Sneek;KD10;AantalBlancoStemmen;;105
Sneek;KD10;;dr. W.H. Idzerda;1947
Sneek;KD10;;mr. S. Wybenga;1943
Sneek;KD10;;J. Wolbers;970
Sneek;KD10;;A. Brummelkamp sr.;929
Tiel;KD71;Kiesgerechtigden;;3164
Tiel;KD71;AantalStembriefjes;;2000
Tiel;KD71;Opkomst;;1999
Tiel;KD71;AantalGeldigeStemmen;;1976
Tiel;KD71;AantalBlancoStemmen;;23
Tiel;KD71;;mr. H.J. Dijckmeester;1001
Tiel;KD71;;mr. W.baron van Goltstein;604
Tiel;KD71;;mr. B.J.L.baron van Geer van Jutphaas;367
Tilburg;KD57;Kiesgerechtigden;;3771
Tilburg;KD57;Opkomst;;1109
Tilburg;KD57;AantalStembriefjes;;1109
Tilburg;KD57;AantalGeldigeStemmen;;1084
Tilburg;KD57;AantalBlancoStemmen;;23
Tilburg;KD57;;jhr.mr. J.B.A.J.M. Verheyen;988
Utrecht;KD25;Kiesgerechtigden;;3246
Utrecht;KD25;Opkomst;;1731
Utrecht;KD25;AantalStembriefjes;;1731
Utrecht;KD25;AantalGeldigeStemmen;;1719
Utrecht;KD25;AantalBlancoStemmen;;10
Utrecht;KD25;;jhr.mr. J. Roëll;957
Utrecht;KD25;;mr. B.J.L.baron van Geer van Jutphaas;680
Utrecht;KD25;;E.H. Kol;41
Winschoten;KD4;Kiesgerechtigden;;1390
Winschoten;KD4;Opkomst;;726
Winschoten;KD4;AantalStembriefjes;;726
Winschoten;KD4;AantalGeldigeStemmen;;719
Winschoten;KD4;AantalBlancoStemmen;;4
Winschoten;KD4;;dr. W.J.A. Jonckbloet;364
Winschoten;KD4;;mr. J. Freseman Viëtor;308
Winschoten;KD4;;mr. A.J. Thomassen à Thuessink van der Hoop;36
Zierikzee;KD52;Kiesgerechtigden;;1427
Zierikzee;KD52;Opkomst;;926
Zierikzee;KD52;AantalStembriefjes;;926
Zierikzee;KD52;AantalGeldigeStemmen;;919
Zierikzee;KD52;AantalBlancoStemmen;;5
Zierikzee;KD52;;J.J.van Kerkwijk;811
Zierikzee;KD52;;A.de Vlieger;100
Zuidhorn;KD69;Kiesgerechtigden;;1586
Zuidhorn;KD69;Opkomst;;646
Zuidhorn;KD69;AantalStembriefjes;;646
Zuidhorn;KD69;AantalGeldigeStemmen;;639
Zuidhorn;KD69;AantalBlancoStemmen;;3
Zuidhorn;KD69;;mr. E.J.J.B. Cremers;423
Zuidhorn;KD69;;J.G. Nederhoed;197
Zutphen;KD19;Kiesgerechtigden;;3308
Zutphen;KD19;AantalStembriefjes;;2544
Zutphen;KD19;Opkomst;;2543
Zutphen;KD19;AantalGeldigeStemmen;;2513
Zutphen;KD19;AantalBlancoStemmen;;22
Zutphen;KD19;;mr. L.E. Lenting;1548
Zutphen;KD19;;mr. A.P.R.C.baron van Borch van Verwolde;956
Zwolle;KD12;Kiesgerechtigden;;2808
Zwolle;KD12;Opkomst;;1960
Zwolle;KD12;AantalStembriefjes;;1958
Zwolle;KD12;AantalGeldigeStemmen;;1935
Zwolle;KD12;AantalBlancoStemmen;;2
Zwolle;KD12;;jhr.mr. J.A. Sandberg;1025
Zwolle;KD12;;A.baron van Dedem;894
