Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Haarlem;KD33;AantalGeldigeStemmen;;760
Haarlem;KD33;AantalBlancoStemmen;;0
Haarlem;KD33;;mr. W.H.van Voorst;543
Haarlem;KD33;;C.van der Tuuk;59
Haarlem;KD33;;mr. A.A.del Court van Krimpen;46
Haarlem;KD33;;jhr. M. Salvador;18
Hoorn;KD35;AantalGeldigeStemmen;;4489
Hoorn;KD35;Kiesgerechtigden;;3430
Hoorn;KD35;Opkomst;;2284
Hoorn;KD35;AantalStembriefjes;;2283
Hoorn;KD35;AantalBlancoStemmen;;37
Hoorn;KD35;;mr. W.J.C.van Hasselt;1529
Hoorn;KD35;;jhr.mr. D.van Akerlaken;1319
Hoorn;KD35;;mr. A.S.van Nierop;488
Hoorn;KD35;;mr. L. Metman;319
Hoorn;KD35;;E.T. Scheltinga Winterberg;313
Hoorn;KD35;;J. Donker Hzn.;140
Hoorn;KD35;;jhr. P. Opperdoes Alewijn;100
Hoorn;KD35;;J.C. Rijk;54
Hoorn;KD35;;S.de Vries;49
Leeuwarden;KD7;AantalGeldigeStemmen;;3062
Leeuwarden;KD7;Kiesgerechtigden;;2884
Leeuwarden;KD7;Opkomst;;1540
Leeuwarden;KD7;AantalStembriefjes;;1540
Leeuwarden;KD7;AantalBlancoStemmen;;8
Leeuwarden;KD7;;mr. J. Dirks;925
Leeuwarden;KD7;;dr. W.R.baron van Hoëvell;707
Leeuwarden;KD7;;mr. A.F. Jongstra;542
Leeuwarden;KD7;;mr. S.baron van Heemstra;479
Leeuwarden;KD7;;mr. G. Groen van Prinsterer;110
Leeuwarden;KD7;;mr. Æ.baron van Mackay;101
Leeuwarden;KD7;;mr. H.van der Kooi;29
Leiden;KD38;AantalGeldigeStemmen;;3887
Leiden;KD38;Kiesgerechtigden;;2646
Leiden;KD38;AantalStembriefjes;;1997
Leiden;KD38;Opkomst;;1996
Leiden;KD38;AantalBlancoStemmen;;73
Leiden;KD38;;jhr.mr. D.T. Gevers van Endegeest;1102
Leiden;KD38;;P.H.baron van Taets van Amerongen;904
Leiden;KD38;;J.A.de Fremery;830
Leiden;KD38;;mr. J.H.van der Sande;824
Leiden;KD38;;mr. Æ.baron van Mackay;37
Leiden;KD38;;S. Piek;29
Maastricht;KD64;AantalGeldigeStemmen;;2622
Maastricht;KD64;Kiesgerechtigden;;1875
Maastricht;KD64;AantalStembriefjes;;1354
Maastricht;KD64;Opkomst;;1351
Maastricht;KD64;AantalBlancoStemmen;;35
Maastricht;KD64;;mr. C.de Limpens;731
Maastricht;KD64;;mr. E.J.H. Borret;719
Maastricht;KD64;;jhr. L.L.G.M.de Villers de Pité;553
Maastricht;KD64;;A. Roberti;464
Maastricht;KD64;;J. Kerkhofs;113
Middelburg;KD51;AantalGeldigeStemmen;;2712
Middelburg;KD51;Kiesgerechtigden;;2362
Middelburg;KD51;AantalStembriefjes;;1378
Middelburg;KD51;Opkomst;;1377
Middelburg;KD51;AantalBlancoStemmen;;20
Middelburg;KD51;;mr. J.J. Slicher van Domburg;1063
Middelburg;KD51;;mr. D.van Eck;843
Middelburg;KD51;;mr. P.J. Bachiene;145
Middelburg;KD51;;mr. G.A. Fokker;142
Middelburg;KD51;;mr. J.F. Bijleveld;129
Middelburg;KD51;;mr. G. Groen van Prinsterer;62
Middelburg;KD51;;mr. Æ.baron van Mackay;39
Middelburg;KD51;;jhr. P. Damas van Citters;37
Middelburg;KD51;;jhr.mr. M.C. Paspoort van Grijpskerke;31
Middelburg;KD51;;C. Vis;30
Nijmegen;KD23;AantalGeldigeStemmen;;3659
Nijmegen;KD23;Kiesgerechtigden;;2308
Nijmegen;KD23;AantalStembriefjes;;1862
Nijmegen;KD23;Opkomst;;1860
Nijmegen;KD23;AantalBlancoStemmen;;18
Nijmegen;KD23;;jhr. J.A.C.A.van Nispen van Sevenaer;1318
Nijmegen;KD23;;jhr. G.E.G.C.K. Dommer van Poldersveldt;1292
Nijmegen;KD23;;J.W. Losecaat Vermeer;398
Nijmegen;KD23;;mr. W.baron van Lynden;361
Nijmegen;KD23;;jhr. C.E.J.F.van Nispen van Pannerden;93
Nijmegen;KD23;;mr. M.J.de Man;44
Roermond;KD65;AantalGeldigeStemmen;;2148
Roermond;KD65;Kiesgerechtigden;;1388
Roermond;KD65;Opkomst;;1130
Roermond;KD65;AantalStembriefjes;;1130
Roermond;KD65;AantalBlancoStemmen;;106
Roermond;KD65;;mr. P.L.de Lom de Berg;540
Roermond;KD65;;J.J.A.van Wylick;537
Roermond;KD65;;mr. J.L.M. Leclercq;448
Roermond;KD65;;K.H.L. Bontamps;261
Roermond;KD65;;J.J. Lambrechts;258
Rotterdam;KD73;AantalGeldigeStemmen;;2227
Rotterdam;KD73;Kiesgerechtigden;;1659
Rotterdam;KD73;Opkomst;;1138
Rotterdam;KD73;AantalStembriefjes;;1138
Rotterdam;KD73;AantalBlancoStemmen;;31
Rotterdam;KD73;;J.C. Baud;744
Rotterdam;KD73;;M.A.F.H. Hoffman;625
Rotterdam;KD73;;jhr.mr. W.T. Gevers Deynoot;543
Rotterdam;KD73;;J.H.C.van der Kun;167
Rotterdam;KD73;;P.H. Tromp;32
Rotterdam;KD73;;P.van Swieten;21
's-Gravenhage;KD74;AantalGeldigeStemmen;;2267
's-Gravenhage;KD74;Kiesgerechtigden;;2025
's-Gravenhage;KD74;Opkomst;;1346
's-Gravenhage;KD74;AantalStembriefjes;;1346
's-Gravenhage;KD74;AantalBlancoStemmen;;7
's-Gravenhage;KD74;;jhr.mr. W. Boreel van Hogelanden;775
's-Gravenhage;KD74;;J.C. Baud;698
's-Gravenhage;KD74;;mr. Æ.baron van Mackay;469
's-Gravenhage;KD74;;E.van der Oudermeulen;402
's-Gravenhage;KD74;;mr. P.C. Schooneveld;124
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;3804
's-Hertogenbosch;KD55;Kiesgerechtigden;;2817
's-Hertogenbosch;KD55;AantalStembriefjes;;1949
's-Hertogenbosch;KD55;Opkomst;;1948
's-Hertogenbosch;KD55;AantalBlancoStemmen;;70
's-Hertogenbosch;KD55;;mr. J.L.A. Luyben;1405
's-Hertogenbosch;KD55;;mr. F.G.J.baron van Rijckevorsel van Kessel;605
's-Hertogenbosch;KD55;;dr. J.H.H.de Poorter;332
's-Hertogenbosch;KD55;;mr. J.B.H.van de Mortel;319
's-Hertogenbosch;KD55;;mr. J.R. Thorbecke;257
's-Hertogenbosch;KD55;;mr. C.J.van Heusden;135
's-Hertogenbosch;KD55;;L.H. Rouppe van der Voort;126
's-Hertogenbosch;KD55;;mr. A.A. Heeren;118
's-Hertogenbosch;KD55;;mr. W.C.van Heurn;109
's-Hertogenbosch;KD55;;mr. N.F.C.J. Sassen;59
's-Hertogenbosch;KD55;;mr. J.D.W. Pape;55
's-Hertogenbosch;KD55;;L.D.van Heyst;53
's-Hertogenbosch;KD55;;C. Schiffer;29
Sneek;KD10;AantalGeldigeStemmen;;3110
Sneek;KD10;Kiesgerechtigden;;2805
Sneek;KD10;Opkomst;;1576
Sneek;KD10;AantalStembriefjes;;1576
Sneek;KD10;AantalBlancoStemmen;;12
Sneek;KD10;;mr. H.U. Huguenin;800
Sneek;KD10;;mr. A.F. Jongstra;786
Sneek;KD10;;dr. P.J. Costerus;395
Sneek;KD10;;mr. N.van Heloma;338
Sneek;KD10;;mr. G. Groen van Prinsterer;169
Sneek;KD10;;mr. Æ.baron van Mackay;144
Sneek;KD10;;jhr. F.J.van Eysinga;85
Sneek;KD10;;mr. J. Dirks;84
Sneek;KD10;;dr. W.R.baron van Hoëvell;30
Steenwijk;KD70;Kiesgerechtigden;;1503
Steenwijk;KD70;AantalStembriefjes;;911
Steenwijk;KD70;Opkomst;;910
Steenwijk;KD70;AantalGeldigeStemmen;;873
Steenwijk;KD70;AantalBlancoStemmen;;8
Steenwijk;KD70;;mr. A.J. Duymaer van Twist;706
Steenwijk;KD70;;mr. A.F. Jongstra;92
Steenwijk;KD70;;mr. N.van Heloma;28
Steenwijk;KD70;;mr. G. Groen van Prinsterer;27
Tiel;KD71;Kiesgerechtigden;;1560
Tiel;KD71;AantalStembriefjes;;1061
Tiel;KD71;Opkomst;;1060
Tiel;KD71;AantalGeldigeStemmen;;1045
Tiel;KD71;AantalBlancoStemmen;;7
Tiel;KD71;;E.W.van Dam van Isselt;538
Tiel;KD71;;dr. W.R.baron van Hoëvell;470
Tilburg;KD57;AantalGeldigeStemmen;;3624
Tilburg;KD57;Kiesgerechtigden;;2994
Tilburg;KD57;Opkomst;;1837
Tilburg;KD57;AantalStembriefjes;;1836
Tilburg;KD57;AantalBlancoStemmen;;34
Tilburg;KD57;;mr. J.A. Mutsaers;1592
Tilburg;KD57;;mr. F.J. Jespers;1442
Tilburg;KD57;;mr. C.D. Beels;168
Tilburg;KD57;;mr. J.J. Loke;62
Tilburg;KD57;;mr. A.van Baar;56
Tilburg;KD57;;A.A.A. Barning;30
Utrecht;KD25;AantalGeldigeStemmen;;3842
Utrecht;KD25;Kiesgerechtigden;;2519
Utrecht;KD25;Opkomst;;1971
Utrecht;KD25;AantalStembriefjes;;1971
Utrecht;KD25;AantalBlancoStemmen;;58
Utrecht;KD25;;mr. J.K.baron van Goltstein;1744
Utrecht;KD25;;E.C.U.van Doorn;1185
Utrecht;KD25;;mr. B.G.A. Pabst;556
Utrecht;KD25;;mr. J.F.baron van Reede van Oudtshoorn;77
Utrecht;KD25;;mr. J. Hora Siccama;73
Zierikzee;KD52;Kiesgerechtigden;;1264
Zierikzee;KD52;AantalStembriefjes;;866
Zierikzee;KD52;Opkomst;;864
Zierikzee;KD52;AantalGeldigeStemmen;;855
Zierikzee;KD52;AantalBlancoStemmen;;6
Zierikzee;KD52;;mr. S.H. Anemaet;480
Zierikzee;KD52;;mr. G.A. Fokker;182
Zierikzee;KD52;;mr. W.J.P. Kroef;117
Zierikzee;KD52;;A.van Weel;23
Zierikzee;KD52;;mr. A.J.F. Egter;14
Zuidhorn;KD69;Kiesgerechtigden;;1482
Zuidhorn;KD69;AantalStembriefjes;;691
Zuidhorn;KD69;Opkomst;;690
Zuidhorn;KD69;AantalGeldigeStemmen;;647
Zuidhorn;KD69;AantalBlancoStemmen;;5
Zuidhorn;KD69;;G. Reinders;456
Zuidhorn;KD69;;J.G. Allershof;44
Zuidhorn;KD69;;J.F. Zijlker;26
Zutphen;KD19;AantalGeldigeStemmen;;3165
Zutphen;KD19;Kiesgerechtigden;;2170
Zutphen;KD19;AantalStembriefjes;;1690
Zutphen;KD19;Opkomst;;1689
Zutphen;KD19;AantalBlancoStemmen;;31
Zutphen;KD19;;mr. J.P.P.baron van Zuylen van Nijevelt;1509
Zutphen;KD19;;mr. W.H. Dullert;1435
Zutphen;KD19;;mr. J.M.de Kempenaer;65
Zutphen;KD19;;mr. G. Groen van Prinsterer;40
Zutphen;KD19;;R.W.van Lynden;33
Zwolle;KD12;AantalGeldigeStemmen;;3787
Zwolle;KD12;Kiesgerechtigden;;2439
Zwolle;KD12;Opkomst;;1923
Zwolle;KD12;AantalStembriefjes;;1923
Zwolle;KD12;AantalBlancoStemmen;;46
Zwolle;KD12;;mr. B.W.A.E.baron van Sloet tot Oldhuis;1115
Zwolle;KD12;;mr. A.J. Duymaer van Twist;750
Zwolle;KD12;;B.P.G.van Diggelen;478
Zwolle;KD12;;mr. G. Groen van Prinsterer;410
Zwolle;KD12;;mr. Æ.baron van Mackay;257
Zwolle;KD12;;mr. A.de Pinto;252
Zwolle;KD12;;jhr. C.M. Storm van 's Gravesande;230
Zwolle;KD12;;mr. P.M.van Goens;63
Zwolle;KD12;;mr. W.G. Hovy;52
