Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Gorinchem;KD41;AantalStembriefjes;;1804
Gorinchem;KD41;Opkomst;;1802
Gorinchem;KD41;AantalGeldigeStemmen;;1769
Gorinchem;KD41;AantalBlancoStemmen;;19
Gorinchem;KD41;;mr. J. Heemskerk Azn.;1088
Gorinchem;KD41;;jhr.mr. M.M.van Asch van Wijck;380
Gorinchem;KD41;;J.P. Bredius;262
Gouda;KD40;Kiesgerechtigden;;3200
Gouda;KD40;AantalStembriefjes;;2415
Gouda;KD40;Opkomst;;2414
Gouda;KD40;AantalGeldigeStemmen;;2397
Gouda;KD40;AantalBlancoStemmen;;9
Gouda;KD40;;jhr.mr. W.M.de Brauw;1122
Gouda;KD40;;dr. J. Bosscha jr.;1066
Gouda;KD40;;mr. J.de Neufville;205
Haarlem;KD33;Kiesgerechtigden;;2426
Haarlem;KD33;Opkomst;;1408
Haarlem;KD33;AantalStembriefjes;;1408
Haarlem;KD33;AantalGeldigeStemmen;;1392
Haarlem;KD33;AantalBlancoStemmen;;14
Haarlem;KD33;;mr. C.J.F. Mirandolle;862
Haarlem;KD33;;A.van Lennep;568
Haarlemmermeer;KD76;Kiesgerechtigden;;1282
Haarlemmermeer;KD76;Opkomst;;909
Haarlemmermeer;KD76;AantalStembriefjes;;909
Haarlemmermeer;KD76;AantalGeldigeStemmen;;902
Haarlemmermeer;KD76;AantalBlancoStemmen;;2
Haarlemmermeer;KD76;;mr. J.J.W.van den Biesen;383
Haarlemmermeer;KD76;;jhr.mr. J.W.H. Rutgers van Rozenburg;219
Haarlemmermeer;KD76;;jhr.mr. J.L.C.van den Berch van Heemstede;148
Haarlemmermeer;KD76;;mr. J.P. Amersfoordt;144
Hoorn;KD35;Kiesgerechtigden;;3473
Hoorn;KD35;AantalStembriefjes;;2262
Hoorn;KD35;Opkomst;;2261
Hoorn;KD35;AantalGeldigeStemmen;;2235
Hoorn;KD35;AantalBlancoStemmen;;5
Hoorn;KD35;;jhr.mr. D.van Akerlaken;1342
Hoorn;KD35;;mr.dr. E.H.s' Jacob;874
Leeuwarden;KD7;Kiesgerechtigden;;2887
Leeuwarden;KD7;Opkomst;;1708
Leeuwarden;KD7;AantalStembriefjes;;1708
Leeuwarden;KD7;AantalGeldigeStemmen;;1697
Leeuwarden;KD7;AantalBlancoStemmen;;10
Leeuwarden;KD7;;S. Hingst;1230
Leeuwarden;KD7;;mr. B.J.L.baron van Geer van Jutphaas;414
Leiden;KD38;Kiesgerechtigden;;2704
Leiden;KD38;Opkomst;;1998
Leiden;KD38;AantalStembriefjes;;1998
Leiden;KD38;AantalGeldigeStemmen;;1985
Leiden;KD38;AantalBlancoStemmen;;11
Leiden;KD38;;mr. H.A. Neeb;797
Leiden;KD38;;P.H.baron van Taets van Amerongen;780
Leiden;KD38;;mr.dr. J.J. Teding van Berkhout;400
Maastricht;KD64;Kiesgerechtigden;;2472
Maastricht;KD64;AantalStembriefjes;;1146
Maastricht;KD64;Opkomst;;1144
Maastricht;KD64;AantalGeldigeStemmen;;1097
Maastricht;KD64;AantalBlancoStemmen;;48
Maastricht;KD64;;jhr.mr. P.T.van der Maesen de Sombreff;1005
Maastricht;KD64;;E. Kermans;42
Middelburg;KD51;Kiesgerechtigden;;2733
Middelburg;KD51;AantalStembriefjes;;1972
Middelburg;KD51;Opkomst;;1971
Middelburg;KD51;AantalGeldigeStemmen;;1929
Middelburg;KD51;AantalBlancoStemmen;;10
Middelburg;KD51;;mr. D.van Eck;1204
Middelburg;KD51;;jhr.mr. J.G.H.van Tets van Goudriaan;422
Middelburg;KD51;;mr. C.T.graaf van Lynden van Sandenburg;262
Nijmegen;KD23;Kiesgerechtigden;;2413
Nijmegen;KD23;Opkomst;;1921
Nijmegen;KD23;AantalStembriefjes;;1921
Nijmegen;KD23;AantalGeldigeStemmen;;1903
Nijmegen;KD23;AantalBlancoStemmen;;9
Nijmegen;KD23;;mr. C.J.A. Heydenrijck;1289
Nijmegen;KD23;;mr. W.J. Triebels;605
Roermond;KD65;Kiesgerechtigden;;1893
Roermond;KD65;Opkomst;;1687
Roermond;KD65;AantalStembriefjes;;1687
Roermond;KD65;AantalGeldigeStemmen;;1669
Roermond;KD65;AantalBlancoStemmen;;11
Roermond;KD65;;J.H. Arnoldts;798
Roermond;KD65;;W.H. Pijls;781
Roermond;KD65;;mr. P.L.de Lom de Berg;90
Rotterdam;KD73;AantalGeldigeStemmen;;3085
Rotterdam;KD73;Kiesgerechtigden;;2515
Rotterdam;KD73;Opkomst;;1619
Rotterdam;KD73;AantalStembriefjes;;1619
Rotterdam;KD73;AantalBlancoStemmen;;153
Rotterdam;KD73;;W.A. Viruly Verbrugge;1127
Rotterdam;KD73;;F.W.C. Blom;1119
Rotterdam;KD73;;mr. D.C.A.graaf van Hogendorp;442
Rotterdam;KD73;;jhr.mr. J.W.van Loon;290
Rotterdam;KD73;;mr. M.J.van Lennep;53
Rotterdam;KD73;;jhr.mr. W.T. Gevers Deynoot;34
's-Gravenhage;KD74;Kiesgerechtigden;;2032
's-Gravenhage;KD74;Opkomst;;1341
's-Gravenhage;KD74;AantalStembriefjes;;1341
's-Gravenhage;KD74;AantalGeldigeStemmen;;1328
's-Gravenhage;KD74;AantalBlancoStemmen;;6
's-Gravenhage;KD74;;jhr. C.A.van Sypesteyn;801
's-Gravenhage;KD74;;mr. R.J.C. Metelerkamp;495
's-Hertogenbosch;KD55;Kiesgerechtigden;;2764
's-Hertogenbosch;KD55;Opkomst;;2237
's-Hertogenbosch;KD55;AantalStembriefjes;;2237
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;2228
's-Hertogenbosch;KD55;AantalBlancoStemmen;;7
's-Hertogenbosch;KD55;;mr. F.J.E.van Zinnicq Bergman;1574
's-Hertogenbosch;KD55;;mr. P.F.van Cooth;649
Sneek;KD10;AantalGeldigeStemmen;;5593
Sneek;KD10;Kiesgerechtigden;;3989
Sneek;KD10;Opkomst;;2817
Sneek;KD10;AantalStembriefjes;;2817
Sneek;KD10;AantalBlancoStemmen;;37
Sneek;KD10;;mr. S. Wybenga;1552
Sneek;KD10;;dr. W.H. Idzerda;1527
Sneek;KD10;;jhr.mr. J.W.van Loon;962
Sneek;KD10;;mr. B.J. Gratama;875
Sneek;KD10;;mr. J.B. Oosting;386
Sneek;KD10;;jhr. J.A. Lycklama à Nijeholt;261
Tiel;KD71;Kiesgerechtigden;;2840
Tiel;KD71;Opkomst;;2109
Tiel;KD71;AantalStembriefjes;;2109
Tiel;KD71;AantalGeldigeStemmen;;2066
Tiel;KD71;AantalBlancoStemmen;;14
Tiel;KD71;;J.J. Hasselman;1055
Tiel;KD71;;W.J. Knoop;759
Tiel;KD71;;mr.dr. J.J. Teding van Berkhout;119
Tiel;KD71;;mr. C.T.graaf van Lynden van Sandenburg;75
Tiel;KD71;;T.J. Stieltjes;41
Tilburg;KD57;Kiesgerechtigden;;3152
Tilburg;KD57;AantalStembriefjes;;1602
Tilburg;KD57;Opkomst;;1601
Tilburg;KD57;AantalGeldigeStemmen;;1588
Tilburg;KD57;AantalBlancoStemmen;;11
Tilburg;KD57;;jhr.mr. J.B.A.J.M. Verheyen;1298
Tilburg;KD57;;C.C.van Dooren;148
Tilburg;KD57;;mr. A.J.H.van Baar;123
Utrecht;KD25;Kiesgerechtigden;;2752
Utrecht;KD25;Opkomst;;1353
Utrecht;KD25;AantalStembriefjes;;1353
Utrecht;KD25;AantalGeldigeStemmen;;1340
Utrecht;KD25;AantalBlancoStemmen;;11
Utrecht;KD25;;mr. E.du Marchie van Voorthuysen;856
Utrecht;KD25;;mr. B.J.L.baron van Geer van Jutphaas;210
Utrecht;KD25;;mr. H. Verloren van Themaat;196
Utrecht;KD25;;mr. E.A.J. Francis;63
Winschoten;KD4;Kiesgerechtigden;;1199
Winschoten;KD4;Opkomst;;469
Winschoten;KD4;AantalStembriefjes;;469
Winschoten;KD4;AantalGeldigeStemmen;;463
Winschoten;KD4;AantalBlancoStemmen;;5
Winschoten;KD4;;dr. W.J.A. Jonckbloet;357
Winschoten;KD4;;mr. B.J. Gratama;96
Zierikzee;KD52;Kiesgerechtigden;;1340
Zierikzee;KD52;Opkomst;;978
Zierikzee;KD52;AantalStembriefjes;;978
Zierikzee;KD52;AantalGeldigeStemmen;;957
Zierikzee;KD52;AantalBlancoStemmen;;18
Zierikzee;KD52;;J.J.van Kerkwijk;788
Zierikzee;KD52;;mr. D.van Weel;102
Zierikzee;KD52;;A.baron van Schimmelpenninck van der Oye;39
Zuidhorn;KD69;Kiesgerechtigden;;1417
Zuidhorn;KD69;Opkomst;;736
Zuidhorn;KD69;AantalStembriefjes;;736
Zuidhorn;KD69;AantalGeldigeStemmen;;725
Zuidhorn;KD69;AantalBlancoStemmen;;0
Zuidhorn;KD69;;mr. N. Olivier;331
Zuidhorn;KD69;;H.W. Wierda;206
Zuidhorn;KD69;;mr. B.J. Gratama;170
Zutphen;KD19;Kiesgerechtigden;;2837
Zutphen;KD19;Opkomst;;2313
Zutphen;KD19;AantalStembriefjes;;2313
Zutphen;KD19;AantalGeldigeStemmen;;2290
Zutphen;KD19;AantalBlancoStemmen;;14
Zutphen;KD19;;mr. L.E. Lenting;1379
Zutphen;KD19;;mr. W.A.A.J.baron van Schimmelpenninck van der Oye;908
Zwolle;KD12;Kiesgerechtigden;;2625
Zwolle;KD12;Opkomst;;1945
Zwolle;KD12;AantalStembriefjes;;1945
Zwolle;KD12;AantalGeldigeStemmen;;1930
Zwolle;KD12;AantalBlancoStemmen;;6
Zwolle;KD12;;jhr.mr. J.A. Sandberg;1094
Zwolle;KD12;;mr. J.W. Gefken;829
