Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Hoorn;KD35;Opkomst;;1004
Hoorn;KD35;AantalGeldigeStemmen;;981
Hoorn;KD35;AantalBlancoStemmen;;15
Hoorn;KD35;;mr.dr. P.M. Tutein Nolthenius;641
Hoorn;KD35;;mr. M.J.de Lange;288
Leeuwarden;KD7;Kiesgerechtigden;;2946
Leeuwarden;KD7;Opkomst;;1052
Leeuwarden;KD7;AantalStembriefjes;;1052
Leeuwarden;KD7;AantalGeldigeStemmen;;1039
Leeuwarden;KD7;AantalBlancoStemmen;;12
Leeuwarden;KD7;;mr. J. Dirks;520
Leeuwarden;KD7;;J. Hessels Tacoma;500
Leiden;KD38;Kiesgerechtigden;;2458
Leiden;KD38;AantalStembriefjes;;653
Leiden;KD38;Opkomst;;652
Leiden;KD38;AantalGeldigeStemmen;;620
Leiden;KD38;AantalBlancoStemmen;;7
Leiden;KD38;;mr. R.J.graaf van Schimmelpenninck;433
Leiden;KD38;;mr. N. Olivier;161
Maastricht;KD64;Kiesgerechtigden;;2013
Maastricht;KD64;Opkomst;;815
Maastricht;KD64;AantalStembriefjes;;815
Maastricht;KD64;AantalGeldigeStemmen;;786
Maastricht;KD64;AantalBlancoStemmen;;20
Maastricht;KD64;;mr. P.F.E.van Wintershoven;780
Middelburg;KD51;Kiesgerechtigden;;2496
Middelburg;KD51;Opkomst;;1084
Middelburg;KD51;AantalStembriefjes;;1084
Middelburg;KD51;AantalGeldigeStemmen;;1047
Middelburg;KD51;AantalBlancoStemmen;;9
Middelburg;KD51;;mr. D.van Eck;651
Middelburg;KD51;;jhr.mr. J.G.H.van Tets van Goudriaan;325
Nijmegen;KD23;Kiesgerechtigden;;2506
Nijmegen;KD23;Opkomst;;1196
Nijmegen;KD23;AantalStembriefjes;;1196
Nijmegen;KD23;AantalGeldigeStemmen;;1154
Nijmegen;KD23;AantalBlancoStemmen;;28
Nijmegen;KD23;;jhr. G.E.G.C.K. Dommer van Poldersveldt;1072
Nijmegen;KD23;;mr. C.G.van Sandick;54
Roermond;KD65;Kiesgerechtigden;;1596
Roermond;KD65;Opkomst;;1148
Roermond;KD65;AantalStembriefjes;;1148
Roermond;KD65;AantalGeldigeStemmen;;1122
Roermond;KD65;AantalBlancoStemmen;;10
Roermond;KD65;;mr. M.P.H. Strens;534
Roermond;KD65;;mr. K.L.J. Cornelis;522
Roermond;KD65;;mr. F.H.K.E.baron van Keverberg de Kessel;30
Roermond;KD65;;mr. E.de Ras;23
Rotterdam;KD73;Kiesgerechtigden;;2781
Rotterdam;KD73;Opkomst;;1162
Rotterdam;KD73;AantalStembriefjes;;1162
Rotterdam;KD73;AantalGeldigeStemmen;;1159
Rotterdam;KD73;AantalBlancoStemmen;;3
Rotterdam;KD73;;mr. N. Olivier;528
Rotterdam;KD73;;I.D. Fransen van de Putte;328
Rotterdam;KD73;;mr. P. Mijer;268
's-Gravenhage;KD74;Kiesgerechtigden;;2041
's-Gravenhage;KD74;AantalStembriefjes;;989
's-Gravenhage;KD74;Opkomst;;988
's-Gravenhage;KD74;AantalGeldigeStemmen;;981
's-Gravenhage;KD74;AantalBlancoStemmen;;6
's-Gravenhage;KD74;;jhr.mr. W.T. Gevers Deynoot;588
's-Gravenhage;KD74;;dr. A. Vrolik;369
's-Hertogenbosch;KD55;Kiesgerechtigden;;2720
's-Hertogenbosch;KD55;AantalStembriefjes;;1010
's-Hertogenbosch;KD55;Opkomst;;1007
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;994
's-Hertogenbosch;KD55;AantalBlancoStemmen;;16
's-Hertogenbosch;KD55;;dr. J.H.H.de Poorter;955
Sneek;KD10;Kiesgerechtigden;;2759
Sneek;KD10;Opkomst;;1076
Sneek;KD10;AantalStembriefjes;;1076
Sneek;KD10;AantalGeldigeStemmen;;850
Sneek;KD10;AantalBlancoStemmen;;17
Sneek;KD10;;mr. S. Wybenga;452
Sneek;KD10;;L. Britzel;378
Steenwijk;KD70;Kiesgerechtigden;;1365
Steenwijk;KD70;Opkomst;;583
Steenwijk;KD70;AantalStembriefjes;;583
Steenwijk;KD70;AantalGeldigeStemmen;;565
Steenwijk;KD70;AantalBlancoStemmen;;7
Steenwijk;KD70;;jhr. C.M. Storm van 's Gravesande;318
Steenwijk;KD70;;J. Zeehuizen;174
Steenwijk;KD70;;mr. G. Groen van Prinsterer;44
Steenwijk;KD70;;J.van Andel;17
Tilburg;KD57;Kiesgerechtigden;;2949
Tilburg;KD57;Opkomst;;1131
Tilburg;KD57;AantalStembriefjes;;1131
Tilburg;KD57;AantalGeldigeStemmen;;1123
Tilburg;KD57;AantalBlancoStemmen;;3
Tilburg;KD57;;mr. C.C.A. Beens;600
Tilburg;KD57;;mr. E.J.H. Borret;487
Utrecht;KD25;Kiesgerechtigden;;2755
Utrecht;KD25;Opkomst;;761
Utrecht;KD25;AantalStembriefjes;;761
Utrecht;KD25;AantalGeldigeStemmen;;742
Utrecht;KD25;AantalBlancoStemmen;;19
Utrecht;KD25;;mr. E.du Marchie van Voorthuysen;704
Zutphen;KD19;Kiesgerechtigden;;2577
Zutphen;KD19;Opkomst;;1454
Zutphen;KD19;AantalStembriefjes;;1454
Zutphen;KD19;AantalGeldigeStemmen;;1418
Zutphen;KD19;AantalBlancoStemmen;;19
Zutphen;KD19;;mr. P.P.van Bosse;1035
Zutphen;KD19;;mr. F.W.J.baron van Pallandt;184
Zutphen;KD19;;mr. H.A. ridder van Rappard;137
Zwolle;KD12;Kiesgerechtigden;;2973
Zwolle;KD12;AantalStembriefjes;;1144
Zwolle;KD12;Opkomst;;1140
Zwolle;KD12;AantalGeldigeStemmen;;1132
Zwolle;KD12;AantalBlancoStemmen;;5
Zwolle;KD12;;mr. P. Mijer;508
Zwolle;KD12;;T.J. Stieltjes;459
Zwolle;KD12;;mr. S.J.van Roijen;121
